idx1	idx2	t_1	t_2	t_3	q_1	q_2	q_3	q_4
21.0000000000	27.0000000000	7.9278485582	-0.4753839389	0.1191146427	-0.0212599632	-0.0020153534	-0.0916491741	0.9955623442
21.0000000000	33.0000000000	13.4457931359	-4.6237768120	0.3204437155	-0.0242800713	-0.0048992520	-0.5057171231	0.8623437058
22.0000000000	25.0000000000	4.5500719058	-0.1234945765	0.0788495217	-0.0130777078	0.0006413075	-0.0386158678	0.9991683427
22.0000000000	27.0000000000	6.7655005279	-0.4120563119	0.1207304633	-0.0174619999	-0.0031263779	-0.0862062662	0.9961193623
22.0000000000	32.0000000000	11.4964438094	-3.1508485618	0.2562534454	-0.0227506355	-0.0049867743	-0.4027475440	0.9150147302
23.0000000000	25.0000000000	3.4641166430	-0.0793779098	0.0660084259	-0.0088971222	-0.0001700563	-0.0316143695	0.9994605265
23.0000000000	28.0000000000	6.6611876339	-0.5796885973	0.1300003008	-0.0123400899	-0.0035727134	-0.1168626837	0.9930649883
23.0000000000	33.0000000000	11.3025641012	-4.3490472279	0.2715575670	-0.0163362763	-0.0031484702	-0.4949620866	0.8687552855
24.0000000000	26.0000000000	2.7425826822	-0.0862805989	0.0364384764	-0.0056319299	0.0024397589	-0.0351139500	0.9993644678
24.0000000000	30.0000000000	6.9418930762	-1.3074457032	0.0976621244	-0.0069298661	-0.0007520990	-0.2315591971	0.9727958417
24.0000000000	34.0000000000	10.3705252977	-6.2219315686	0.1435852877	-0.0096861877	0.0066276142	-0.5941954769	0.8042350327
25.0000000000	28.0000000000	3.2223563268	-0.2983218459	0.0557887996	-0.0034049490	-0.0027523141	-0.0854342150	0.9963341939
25.0000000000	30.0000000000	5.4139266872	-1.1086893373	0.0941492668	-0.0043460845	-0.0022217583	-0.2156623612	0.9764557959
25.0000000000	34.0000000000	9.0010016555	-5.9088191674	0.1322670044	-0.0068965232	0.0062276055	-0.5809895851	0.8138579464
26.0000000000	29.0000000000	3.3079777961	-0.4996261093	0.0520848384	-0.0041121651	-0.0015475665	-0.1298411343	0.9915250753
26.0000000000	31.0000000000	5.2888318319	-1.5587750617	0.0770834656	-0.0048695627	-0.0031827216	-0.2798083816	0.9600382426
26.0000000000	35.0000000000	8.2855315645	-6.5934240087	0.0835193039	0.0045504186	0.0043259896	-0.6021582294	0.7983520816
27.0000000000	29.0000000000	2.2736560328	-0.3153709105	0.0164229093	-0.0038143723	0.0021342630	-0.1010707319	0.9948696410
27.0000000000	32.0000000000	5.1318563882	-1.8880294417	0.0234627676	-0.0075135193	0.0029648360	-0.3223204738	0.9465961488
27.0000000000	35.0000000000	7.5955656007	-6.1109233628	0.0005394052	0.0027668775	0.0078852060	-0.5788060850	0.8154223960
28.0000000000	29.0000000000	1.2833318653	-0.1334917787	0.0099495638	-0.0044897002	0.0011756423	-0.0634063071	0.9979770041
28.0000000000	33.0000000000	5.3904516301	-2.5909123412	0.0264319616	-0.0069028463	0.0041759134	-0.3899849705	0.9207858792
28.0000000000	36.0000000000	7.3637831814	-6.5005461897	-0.0137880751	0.0044231092	0.0038234496	-0.5776979542	0.8162296803
29.0000000000	31.0000000000	2.1868563494	-0.5135379151	0.0119729750	-0.0009002083	-0.0011516852	-0.1527901462	0.9882575750
29.0000000000	34.0000000000	5.8815662586	-3.6968201873	-0.0257347730	-0.0023798591	0.0106938648	-0.4536589061	0.8911080599
29.0000000000	36.0000000000	6.8374424877	-5.5459327642	-0.0621103665	0.0085156390	0.0057302221	-0.5247527764	0.8511927937
30.0000000000	33.0000000000	3.5501491421	-1.2844876552	0.0054011883	-0.0057679347	0.0030111999	-0.2655682597	0.9640701028
30.0000000000	34.0000000000	5.2751798643	-2.8428900270	-0.0160640572	-0.0058309634	0.0089269917	-0.3917496711	0.9200100564
30.0000000000	37.0000000000	7.0365295312	-5.5095581506	-0.0548319385	0.0110055360	0.0033574284	-0.4896535862	0.8718411388
31.0000000000	34.0000000000	4.4834172220	-1.9188157682	-0.0518889197	-0.0037062346	0.0116393301	-0.3121669454	0.9499487291
31.0000000000	35.0000000000	5.2321840059	-2.6360275769	-0.0597508652	0.0051292509	0.0108995149	-0.3547026809	0.9349015454
31.0000000000	41.0000000000	10.0344766811	-8.6858323802	-0.2564252388	0.0183543979	0.0085672940	-0.4539051947	0.8908197302
32.0000000000	34.0000000000	3.6830042670	-1.2416567366	-0.0407722017	-0.0009926614	0.0102140471	-0.2414916540	0.9703486327
32.0000000000	36.0000000000	5.3529091522	-2.4841352892	-0.0844067509	0.0107009504	0.0081321379	-0.3197449087	0.9474083340
32.0000000000	40.0000000000	9.2235454627	-6.1822042570	-0.2174466101	0.0215535995	0.0041176290	-0.3845388781	0.9228479499
33.0000000000	35.0000000000	3.2362819905	-0.8552099229	-0.0227094431	0.0075016747	0.0076307309	-0.1778378502	0.9840016239
33.0000000000	37.0000000000	5.1583233743	-1.8429752991	-0.0695360486	0.0162216088	0.0063585353	-0.2404745056	0.9704990678
33.0000000000	42.0000000000	11.6119181545	-5.9015437337	-0.2335454326	0.0258895854	0.0104890492	-0.2844123901	0.9582949972
34.0000000000	36.0000000000	2.0579557285	-0.3146707841	-0.0059879708	0.0126261773	0.0011157088	-0.0813554092	0.9966045516
34.0000000000	38.0000000000	4.8303158069	-1.0351363650	-0.0296446562	0.0212449880	0.0025031327	-0.1337330963	0.9907864774
34.0000000000	42.0000000000	10.4416276229	-2.7861723947	-0.0944316434	0.0275648124	0.0080010313	-0.1539270160	0.9876652461
35.0000000000	37.0000000000	2.1466623032	-0.2528325197	-0.0058182565	0.0093859420	-0.0000679461	-0.0639597523	0.9979083373
35.0000000000	39.0000000000	5.0709246499	-0.7956382218	-0.0108276058	0.0142764941	-0.0017899730	-0.0995860484	0.9949249201
35.0000000000	43.0000000000	10.9836885619	-2.0933506936	-0.0223724039	0.0180016642	-0.0019557506	-0.1079996966	0.9939860063
36.0000000000	38.0000000000	2.8525654979	-0.2616516702	-0.0049161950	0.0086085765	0.0014290793	-0.0526810875	0.9985732588
36.0000000000	41.0000000000	6.6410186045	-0.7727053567	-0.0136487809	0.0105416695	0.0040313043	-0.0720013659	0.9973406765
36.0000000000	47.0000000000	16.6435509687	-2.1064758540	-0.0422478788	0.0158700994	0.0030386799	-0.0584100249	0.9981618984
37.0000000000	39.0000000000	2.9696327659	-0.1650803081	0.0012484850	0.0050160583	-0.0017402022	-0.0357267679	0.9993474916
37.0000000000	42.0000000000	7.6035218974	-0.5780835590	0.0055884533	0.0088668278	0.0056984108	-0.0455819801	0.9989049958
37.0000000000	49.0000000000	18.5724367799	-1.3062299265	0.0493444912	0.0102831794	-0.0011917595	-0.0243145736	0.9996507577
38.0000000000	40.0000000000	2.4905343622	-0.0739676366	0.0099232046	0.0038925858	-0.0021953866	-0.0164338980	0.9998549670
38.0000000000	42.0000000000	5.8750609196	-0.2019016776	0.0061096374	0.0056432071	0.0058711915	-0.0205262464	0.9997561485
38.0000000000	48.0000000000	15.3760425833	-0.3927775714	0.0464975967	0.0098346900	-0.0007368822	-0.0028428182	0.9999473257
39.0000000000	42.0000000000	4.6515443479	-0.0810744393	-0.0093480755	0.0035675685	0.0075211294	-0.0099086090	0.9999162588
39.0000000000	47.0000000000	12.6871107963	-0.0918135122	-0.0197695037	0.0051679053	0.0036372059	0.0048782453	0.9999681326
39.0000000000	52.0000000000	20.8380372433	0.1566055133	0.0192730081	0.0132753566	0.0024441239	0.0227778979	0.9996494178
40.0000000000	43.0000000000	4.7881011210	-0.0198204673	-0.0232904290	0.0018065776	0.0006449428	-0.0026744526	0.9999945838
40.0000000000	46.0000000000	9.1894678798	0.0000259992	-0.0264433411	0.0063663610	0.0011152537	0.0052058082	0.9999655620
40.0000000000	52.0000000000	19.5695296802	0.4086797246	-0.0087437268	0.0113649035	0.0031196614	0.0285600484	0.9995226012
41.0000000000	44.0000000000	4.9240694653	0.0050705794	0.0192517358	0.0044972144	-0.0025437756	0.0024749234	0.9999835894
41.0000000000	48.0000000000	11.5567888968	0.1650018860	0.0978244147	0.0080229086	-0.0030870191	0.0165602834	0.9998259150
41.0000000000	54.0000000000	21.2621845509	0.7405057479	0.2063986875	0.0109396605	-0.0023132043	0.0369594760	0.9992542069
42.0000000000	45.0000000000	4.3501255399	0.0487237673	0.0445745048	-0.0002079531	-0.0018498094	0.0062724275	0.9999785956
42.0000000000	48.0000000000	9.4996593702	0.2003147647	0.1519180951	0.0042211992	-0.0064217565	0.0177449314	0.9998130125
42.0000000000	54.0000000000	19.2027596938	0.7991113840	0.3222072340	0.0070696772	-0.0055661784	0.0381502279	0.9992315034
43.0000000000	47.0000000000	6.6333503928	0.1209086673	-0.0061288479	0.0014154779	0.0036147365	0.0133334411	0.9999035701
43.0000000000	50.0000000000	11.0694051057	0.2969196947	0.0216356099	0.0061701934	0.0021066944	0.0232807903	0.9997077050
43.0000000000	54.0000000000	17.8064424285	0.7384247181	0.0398463982	0.0071286742	0.0018560639	0.0366311281	0.9993017049
44.0000000000	47.0000000000	5.1668015160	0.0868317348	0.0190447630	0.0008590329	0.0021253513	0.0111599646	0.9999350980
44.0000000000	52.0000000000	13.3137994645	0.4381958424	0.0810301839	0.0089470896	0.0010603761	0.0290748750	0.9995366311
44.0000000000	57.0000000000	21.6908755055	1.1499508116	0.1510291824	0.0007635013	-0.0042039268	0.0459236993	0.9989358127
45.0000000000	48.0000000000	5.1513943462	0.0869370735	0.0883373025	0.0044215668	-0.0046023231	0.0114641549	0.9999139171
45.0000000000	49.0000000000	6.6409537038	0.1436651188	0.1039676824	0.0018068161	-0.0047987355	0.0150716271	0.9998732688
45.0000000000	54.0000000000	14.8618108626	0.5638976897	0.2229366713	0.0073129770	-0.0037699479	0.0318675703	0.9994582362
46.0000000000	48.0000000000	3.7004685351	0.0664836157	0.0144183648	-0.0004258659	0.0005493159	0.0083625965	0.9999647913
46.0000000000	52.0000000000	10.3836954871	0.3008942752	0.0363385766	0.0049855816	0.0021274928	0.0233485512	0.9997126902
46.0000000000	55.0000000000	15.6731902006	0.6517580856	0.0578940592	0.0004352487	-0.0011793228	0.0335327304	0.9994368293
47.0000000000	49.0000000000	2.9577328101	0.0394465319	0.0402649301	0.0000571605	-0.0028096519	0.0065404745	0.9999746621
47.0000000000	52.0000000000	8.1524722258	0.1695854760	0.0961841317	0.0080379158	-0.0011389311	0.0179362935	0.9998061733
47.0000000000	58.0000000000	18.1154536656	0.8301080698	0.2314119062	-0.0021676323	-0.0073357059	0.0384874660	0.9992298053
48.0000000000	52.0000000000	6.6861851156	0.1225848980	0.0294193441	0.0054161136	0.0015266221	0.0149911793	0.9998717916
48.0000000000	55.0000000000	11.9807816456	0.3849166176	0.0570524278	0.0008325726	-0.0017462088	0.0251734019	0.9996812279
48.0000000000	59.0000000000	18.2449702623	0.8599460464	0.1346945946	-0.0043244575	-0.0032137244	0.0401227470	0.9991802321
49.0000000000	53.0000000000	6.7059438890	0.1113709342	0.0350724861	0.0073941871	0.0008471810	0.0143734925	0.9998689969
49.0000000000	56.0000000000	12.0299643500	0.3755687113	0.0685508178	0.0006784534	-0.0037083061	0.0250335563	0.9996795033
49.0000000000	59.0000000000	16.7600751678	0.7152811353	0.1321201496	-0.0017321421	-0.0031518228	0.0364970735	0.9993272884
50.0000000000	54.0000000000	6.7501694099	0.1277983131	0.0431190304	0.0009267461	-0.0001896393	0.0133594558	0.9999103110
50.0000000000	58.0000000000	13.6897540642	0.5008910406	0.1233079533	-0.0068755607	-0.0055775028	0.0285622805	0.9995528071
50.0000000000	60.0000000000	16.8759700856	0.7517810063	0.1730520902	-0.0091405517	-0.0102897376	0.0386957876	0.9991562479
51.0000000000	55.0000000000	6.7919960296	0.1471679270	0.0490708601	-0.0037866634	-0.0028249278	0.0135429264	0.9998971298
51.0000000000	58.0000000000	11.4711833686	0.3792254934	0.1091070441	-0.0094142893	-0.0055524248	0.0239662824	0.9996530193
51.0000000000	61.0000000000	16.2681269116	0.7479579750	0.1946059705	-0.0142300605	-0.0140076528	0.0414463861	0.9989411835
52.0000000000	55.0000000000	5.2999798603	0.1038609250	0.0418231782	-0.0046465316	-0.0031482606	0.0101944991	0.9999322829
52.0000000000	58.0000000000	9.9805728801	0.3046692910	0.1047437598	-0.0102866736	-0.0058479868	0.0206189586	0.9997173820
52.0000000000	61.0000000000	14.7798175605	0.6414035890	0.1929785754	-0.0151362071	-0.0142719974	0.0381068153	0.9990570934
53.0000000000	55.0000000000	3.7900716064	0.0660513740	0.0235794577	-0.0040058431	-0.0024007611	0.0071914421	0.9999632357
53.0000000000	58.0000000000	8.4718726774	0.2386531640	0.0798106614	-0.0096464921	-0.0050903844	0.0176189321	0.9997852802
53.0000000000	61.0000000000	13.2731774127	0.5464327647	0.1613540512	-0.0145087930	-0.0135115084	0.0351068568	0.9991868908
54.0000000000	58.0000000000	6.9471070284	0.1877034317	0.0770352072	-0.0078703728	-0.0052691206	0.0152127092	0.9998394206
54.0000000000	61.0000000000	11.7498052711	0.4721748071	0.1612766403	-0.0127568798	-0.0137097873	0.0326860785	0.9992902101
54.0000000000	62.0000000000	13.3877341779	0.6157046282	0.2105629634	-0.0140711879	-0.0117665728	0.0403945683	0.9990154295
55.0000000000	58.0000000000	4.6840169268	0.1048811214	0.0348585080	-0.0056354644	-0.0026911575	0.0104311574	0.9999260924
55.0000000000	61.0000000000	9.4895906931	0.3430016226	0.0955257469	-0.0105185579	-0.0111484957	0.0279006870	0.9994931829
55.0000000000	62.0000000000	11.1290518684	0.4706293448	0.1369772427	-0.0118043007	-0.0092168468	0.0356180601	0.9992532522
56.0000000000	58.0000000000	3.1447443376	0.0594828412	0.0138168331	-0.0028363783	-0.0007279681	0.0069379562	0.9999716445
56.0000000000	61.0000000000	7.9520690186	0.2636971779	0.0567518168	-0.0077157306	-0.0092176931	0.0243948422	0.9996301283
56.0000000000	62.0000000000	9.5925339495	0.3796396829	0.0924113839	-0.0089801468	-0.0073035607	0.0321208833	0.9994169619
57.0000000000	58.0000000000	1.5783739632	0.0260983644	0.0108381924	-0.0019400879	-0.0009739715	0.0037242458	0.9999907087
57.0000000000	61.0000000000	6.3868892784	0.1993426568	0.0565071419	-0.0068513386	-0.0094636064	0.0211732734	0.9997075531
57.0000000000	62.0000000000	8.0280470909	0.3046780315	0.0931829800	-0.0081117147	-0.0075523253	0.0289013658	0.9995208220
58.0000000000	60.0000000000	3.1956971169	0.0680714564	0.0163274565	-0.0023447760	-0.0047173204	0.0101205314	0.9999349098
58.0000000000	61.0000000000	4.8097505297	0.1372619709	0.0369045935	-0.0049263790	-0.0085053909	0.0174382330	0.9997996285
58.0000000000	63.0000000000	8.0967889332	0.3395127290	0.1014485207	-0.0066347333	-0.0020023597	0.0328124687	0.9994374982
59.0000000000	61.0000000000	3.2133537890	0.0872315660	0.0332092973	-0.0054839197	-0.0098087994	0.0128936912	0.9998537227
59.0000000000	62.0000000000	4.8559998637	0.1653172992	0.0713719634	-0.0067315989	-0.0078983324	0.0206253649	0.9997334126
59.0000000000	63.0000000000	6.5019118814	0.2596798451	0.1063443616	-0.0071830552	-0.0032899750	0.0282638902	0.9995692734
60.0000000000	61.0000000000	1.6152467721	0.0364456855	0.0055901553	-0.0025855674	-0.0037794953	0.0073218910	0.9999627094
60.0000000000	63.0000000000	4.9061709292	0.1718896439	0.0398934936	-0.0041563215	0.0027026457	0.0227220943	0.9997295270
60.0000000000	65.0000000000	8.9436331704	0.4673064904	0.0279374767	-0.0046819891	0.0016752071	0.0389578271	0.9992284826
61.0000000000	63.0000000000	3.2927213691	0.0871214832	0.0099941937	-0.0014656283	0.0064526995	0.0154240343	0.9998591470
61.0000000000	64.0000000000	4.9404903721	0.1690193098	-0.0063351432	-0.0020214316	0.0118488217	0.0227456255	0.9996690231
61.0000000000	69.0000000000	13.4383849506	0.8835592886	-0.0729591838	-0.0049379584	0.0135786709	0.0481161058	0.9987372410
62.0000000000	63.0000000000	1.6487506309	0.0260895957	0.0097541734	-0.0002970595	0.0045637213	0.0076744607	0.9999600926
62.0000000000	66.0000000000	7.2634674742	0.3066517054	-0.0124781503	-0.0023472642	0.0024179275	0.0292989953	0.9995650118
62.0000000000	70.0000000000	13.9274641731	0.8716522049	-0.0495346647	-0.0067339314	0.0049847504	0.0432574286	0.9990288291
63.0000000000	65.0000000000	4.0467166996	0.1116789196	0.0115901457	-0.0005948377	-0.0010813442	0.0162370396	0.9998674089
63.0000000000	68.0000000000	8.6935555468	0.3742496789	0.0456182589	-0.0019887557	0.0077643539	0.0296604646	0.9995278968
63.0000000000	70.0000000000	12.2902749992	0.6570023194	0.0532860370	-0.0065960490	0.0004640894	0.0355594395	0.9993456874
64.0000000000	67.0000000000	5.5264946768	0.1628723116	0.0976839844	0.0005244046	-0.0033085682	0.0190236131	0.9998134229
64.0000000000	69.0000000000	8.5207638157	0.3271706433	0.1371989843	-0.0031787096	0.0017553709	0.0253522111	0.9996719861
64.0000000000	71.0000000000	12.0312641242	0.5673748179	0.1856998327	-0.0068163406	-0.0057059110	0.0299441495	0.9995120449
65.0000000000	68.0000000000	4.6529771166	0.1115124079	0.0241958520	-0.0012357879	0.0088588087	0.0134339257	0.9998697535
65.0000000000	70.0000000000	8.2569896860	0.2773246342	0.0243451743	-0.0059547402	0.0016306133	0.0193357216	0.9997939848
65.0000000000	73.0000000000	12.2979120274	0.4790869549	0.0472009704	-0.0060457368	0.0046514334	0.0208903644	0.9997526724
66.0000000000	68.0000000000	3.0801694763	0.0467650344	0.0037927909	0.0004072467	0.0098748574	0.0080679461	0.9999186115
66.0000000000	70.0000000000	6.6857517369	0.1737874147	-0.0030291007	-0.0043445620	0.0026627641	0.0139634866	0.9998895217
66.0000000000	74.0000000000	11.9947882033	0.3791070472	0.0109268808	-0.0057051290	0.0041447548	0.0135257131	0.9998836570
67.0000000000	69.0000000000	2.9985470977	0.0503021043	0.0195721204	-0.0035850712	0.0051362894	0.0063397007	0.9999602862
67.0000000000	71.0000000000	6.5158870945	0.1568239033	0.0446358631	-0.0073486916	-0.0022525185	0.0109497756	0.9999105086
67.0000000000	73.0000000000	9.1733313813	0.2320178948	0.0799211764	-0.0068527088	0.0015679591	0.0107544951	0.9999174580
68.0000000000	69.0000000000	1.4756800087	0.0213781883	0.0275426072	-0.0016273352	-0.0005844736	0.0030201403	0.9999939444
68.0000000000	71.0000000000	4.9931273946	0.1044430235	0.0932215940	-0.0054417842	-0.0079694791	0.0075941330	0.9999245989
68.0000000000	75.0000000000	10.1508794700	0.2061714323	0.2175164779	-0.0047980513	-0.0082217771	0.0032684825	0.9999493478
69.0000000000	70.0000000000	2.1312017835	0.0344892706	0.0344219609	-0.0032587726	-0.0065808181	0.0028224746	0.9999690530
69.0000000000	73.0000000000	6.1756349233	0.1027553386	0.1248044458	-0.0033129578	-0.0035630807	0.0043853140	0.9999785487
69.0000000000	75.0000000000	8.6763717021	0.1317863606	0.1803463855	-0.0031936897	-0.0076281126	0.0002379031	0.9999657772
70.0000000000	73.0000000000	4.0455948038	0.0450129796	0.0375122065	-0.0000353493	0.0030127637	0.0015729567	0.9999942239
70.0000000000	74.0000000000	5.3125404408	0.0567406414	0.0433803546	-0.0013385835	0.0015027405	-0.0004348286	0.9999978804
70.0000000000	76.0000000000	7.7571947902	0.0604107546	0.0669797262	-0.0004664009	0.0011168358	-0.0047493134	0.9999879895
71.0000000000	73.0000000000	2.6585818268	0.0165460004	0.0239837776	0.0005373813	0.0038161533	-0.0001683813	0.9999925599
