idx1	idx2	t_1	t_2	t_3	q_1	q_2	q_3	q_4
26.0000000000	29.0000000000	7.0237019853	0.0453137907	0.0960877755	-0.0078989450	0.0016077568	-0.0015364672	0.9999663300
26.0000000000	32.0000000000	15.3624579628	0.0629841923	0.2077616787	-0.0094802501	0.0013654629	-0.0023422529	0.9999513859
27.0000000000	30.0000000000	6.9970689761	0.0557784650	0.0993842560	-0.0082532022	0.0007065061	-0.0018397792	0.9999639997
27.0000000000	36.0000000000	22.1376045741	0.0858209755	0.3109432978	-0.0038121756	0.0023237289	0.0012526480	0.9999892492
28.0000000000	32.0000000000	11.1377010443	0.0537157114	0.1766783233	-0.0055452144	0.0000059154	-0.0014245751	0.9999836104
28.0000000000	36.0000000000	20.7220820767	0.0839459333	0.3174221839	-0.0020773296	0.0016321375	0.0014798007	0.9999954155
29.0000000000	33.0000000000	9.7007412886	0.0490580894	0.1593964613	-0.0013140309	-0.0001091499	-0.0008069297	0.9999988051
29.0000000000	36.0000000000	17.9225239013	0.0822032791	0.2846955529	0.0018864851	0.0013785013	0.0021014263	0.9999950624
30.0000000000	35.0000000000	12.4134638501	0.0645195889	0.1960278775	0.0025475890	0.0012094646	0.0020268080	0.9999939695
30.0000000000	37.0000000000	16.4904714282	0.0987438249	0.2517883315	0.0051608621	0.0014657072	0.0032017876	0.9999804827
31.0000000000	35.0000000000	9.6403098811	0.0549842622	0.1562723236	0.0020934065	0.0008587798	0.0021939498	0.9999950334
31.0000000000	38.0000000000	16.4384882454	0.1247166716	0.2531149941	0.0052210983	0.0008281852	0.0035505529	0.9999797237
32.0000000000	36.0000000000	9.5842588207	0.0559724622	0.1413331874	0.0034655568	0.0016150316	0.0029133844	0.9999884468
32.0000000000	39.0000000000	16.3471353212	0.1348543684	0.2368569702	0.0042002226	0.0007268421	0.0031936395	0.9999858151
33.0000000000	36.0000000000	8.2217486192	0.0460893055	0.1236121733	0.0031996225	0.0014864093	0.0029099545	0.9999895425
33.0000000000	40.0000000000	17.6764142552	0.1612847599	0.2587890458	0.0030763740	0.0015362599	0.0029727898	0.9999896691
34.0000000000	37.0000000000	6.8278280531	0.0387463420	0.1004609969	0.0039763193	0.0012745453	0.0022847148	0.9999886722
34.0000000000	40.0000000000	14.9321545080	0.1260956966	0.2186784419	0.0031282912	0.0014591246	0.0022543009	0.9999915014
35.0000000000	38.0000000000	6.7982440251	0.0403285363	0.1082888780	0.0031264752	-0.0000346028	0.0013593807	0.9999941880
35.0000000000	41.0000000000	14.8542647122	0.1078134348	0.2407230392	0.0015755709	0.0006438355	0.0010543031	0.9999979957
36.0000000000	40.0000000000	9.4547321105	0.0611256907	0.1627184197	-0.0001231964	0.0000504103	0.0000624910	0.9999999892
36.0000000000	43.0000000000	17.4459493549	0.0959617878	0.2897803476	0.0022994440	0.0002641465	-0.0005187846	0.9999971868
37.0000000000	40.0000000000	8.1043088129	0.0513344792	0.1383277676	-0.0008475698	0.0001863891	-0.0000322348	0.9999996229
37.0000000000	43.0000000000	16.0955648747	0.0848357947	0.2631701983	0.0015750130	0.0003994747	-0.0006139946	0.9999984914
38.0000000000	42.0000000000	10.7095302983	0.0578108383	0.1692710968	-0.0013368842	-0.0009688439	-0.0004313687	0.9999985440
38.0000000000	44.0000000000	16.0358998609	0.0649608546	0.2527850979	0.0021998865	0.0006143295	-0.0014875688	0.9999962851
39.0000000000	43.0000000000	10.6833953977	0.0499083240	0.1537446011	0.0015674317	0.0011524533	-0.0008055470	0.9999977830
39.0000000000	45.0000000000	15.9797864639	0.0574116906	0.2316897638	0.0005032500	-0.0008759230	-0.0022351912	0.9999969917
40.0000000000	43.0000000000	7.9912089521	0.0338066102	0.1278769461	0.0024226826	0.0002136564	-0.0005811270	0.9999968736
40.0000000000	46.0000000000	15.9332289879	0.0528521464	0.2561160453	-0.0005141597	-0.0008119747	-0.0035190160	0.9999933464
41.0000000000	43.0000000000	5.3181028636	0.0206327868	0.0870615200	0.0026115310	0.0000095289	-0.0004884764	0.9999964706
41.0000000000	48.0000000000	18.5524664052	0.0244439472	0.2930558196	-0.0008198466	0.0002296414	-0.0055294888	0.9999843498
42.0000000000	46.0000000000	10.6073125790	0.0309339443	0.1421848981	-0.0005438358	0.0006315731	-0.0032997754	0.9999942084
42.0000000000	50.0000000000	22.5560939667	-0.0291725787	0.2714945197	-0.0023091967	0.0016150513	-0.0079613999	0.9999643370
43.0000000000	47.0000000000	10.5910774893	0.0231847486	0.1731896459	-0.0026103857	0.0005039282	-0.0037558468	0.9999894127
43.0000000000	50.0000000000	19.8902724507	-0.0217309687	0.3007165167	-0.0046935113	-0.0000627495	-0.0076029247	0.9999600805
44.0000000000	47.0000000000	7.9296472590	0.0291406876	0.1268353521	-0.0037502073	0.0005708990	-0.0030669378	0.9999881019
44.0000000000	51.0000000000	19.8916659083	-0.0275452342	0.2883641864	-0.0048018285	0.0007631611	-0.0074859745	0.9999601593
45.0000000000	48.0000000000	7.9385437356	0.0239665778	0.0838519577	-0.0023810366	0.0022371509	-0.0036067393	0.9999881586
45.0000000000	51.0000000000	17.2577738403	-0.0178419465	0.1759946236	-0.0026183259	0.0027367795	-0.0067388727	0.9999701206
46.0000000000	50.0000000000	11.9487450922	0.0186003711	0.1443795209	-0.0017656677	0.0009802006	-0.0046622760	0.9999870923
46.0000000000	52.0000000000	17.2776830923	-0.0118822431	0.2033282441	0.0009673120	0.0023623454	-0.0050547555	0.9999839664
47.0000000000	51.0000000000	11.9619485650	0.0154255852	0.1750260442	-0.0010497815	0.0002056226	-0.0044189472	0.9999896642
47.0000000000	54.0000000000	18.6309746305	-0.0128558018	0.2649778392	0.0026885637	0.0013140576	-0.0029095480	0.9999912897
48.0000000000	52.0000000000	11.9847880254	0.0187609012	0.1693973150	0.0014702602	0.0011224985	-0.0029509448	0.9999939351
48.0000000000	56.0000000000	21.3937633778	0.0297736871	0.2770175460	0.0046763623	0.0014431393	0.0006879573	0.9999877878
49.0000000000	52.0000000000	9.3220636054	0.0222208023	0.1234831093	0.0027590829	0.0016500371	-0.0017845489	0.9999932401
49.0000000000	56.0000000000	18.7310959706	0.0549007030	0.2213422066	0.0059666968	0.0019697119	0.0018530796	0.9999785422
50.0000000000	54.0000000000	9.3319941291	0.0342411346	0.1175986531	0.0047609318	0.0018948763	0.0009413375	0.9999864283
50.0000000000	58.0000000000	20.1032277192	0.1100718880	0.2386522983	0.0166153097	0.0024693137	0.0054569919	0.9998440154
51.0000000000	56.0000000000	12.0745547252	0.0804402333	0.1554774816	0.0049035919	0.0009513573	0.0038221166	0.9999802204
51.0000000000	60.0000000000	21.4586698560	0.1810256972	0.2897089898	0.0153073081	-0.0022947687	0.0060333568	0.9998620000
52.0000000000	58.0000000000	14.7737520419	0.1035616565	0.2099812289	0.0138802091	0.0010952763	0.0058607295	0.9998858895
52.0000000000	61.0000000000	21.4639836378	0.1999495602	0.3249695910	0.0146985363	-0.0012336971	0.0050882230	0.9998782631
53.0000000000	58.0000000000	13.4461865300	0.0939900087	0.1888230612	0.0130944446	0.0010782063	0.0056240076	0.9998978665
53.0000000000	61.0000000000	20.1364582766	0.1873987544	0.3039064207	0.0139122413	-0.0012515668	0.0048533485	0.9998906581
54.0000000000	59.0000000000	12.1124622640	0.0642110250	0.1847581581	0.0133813632	-0.0006631268	0.0051436020	0.9998970161
54.0000000000	62.0000000000	20.1489814457	0.1411814938	0.3257012250	0.0172817484	0.0005985761	0.0034584821	0.9998444988
55.0000000000	59.0000000000	9.4210259248	0.0300871865	0.1488422240	0.0125255498	-0.0008750679	0.0040178241	0.9999130972
55.0000000000	62.0000000000	17.4576392914	0.0891516540	0.2928982082	0.0164277385	0.0003808002	0.0023324738	0.9998622625
56.0000000000	60.0000000000	9.3843440916	0.0302530770	0.1514446528	0.0103895786	-0.0032748712	0.0022374633	0.9999381609
56.0000000000	63.0000000000	17.4209459487	0.0486119223	0.2789617160	0.0162033277	0.0011783833	0.0006723605	0.9998677970
57.0000000000	61.0000000000	9.3780417668	0.0244057490	0.1275814455	0.0084440823	-0.0002816368	0.0005597631	0.9999641518
57.0000000000	64.0000000000	17.4354534813	0.0384473249	0.2127824457	0.0098290372	0.0012872599	-0.0012343834	0.9999501034
58.0000000000	62.0000000000	9.3783437892	0.0032243325	0.1743869433	0.0054359990	-0.0000238315	-0.0010735268	0.9999846483
58.0000000000	65.0000000000	17.4710563706	0.0163964834	0.2806292355	0.0002866710	-0.0004334964	-0.0029463397	0.9999955245
59.0000000000	62.0000000000	8.0370817627	-0.0020989432	0.1292771682	0.0039060544	0.0012189250	-0.0017041472	0.9999901764
59.0000000000	65.0000000000	16.1300500392	0.0012703262	0.2152988339	-0.0012458688	0.0008096248	-0.0035699114	0.9999925240
60.0000000000	65.0000000000	13.4532930278	-0.0010583235	0.1010179343	0.0005755100	0.0035692113	-0.0030073657	0.9999889426
60.0000000000	67.0000000000	18.8631144140	0.0083121904	0.1465660843	-0.0058213022	0.0006448266	-0.0022238691	0.9999803753
61.0000000000	65.0000000000	10.7809960998	0.0112118655	0.1020714862	-0.0005254428	0.0019085506	-0.0022075054	0.9999956041
61.0000000000	70.0000000000	23.0165777810	0.0510343760	0.2351117315	-0.0082361871	0.0024346875	-0.0006011634	0.9999629374
62.0000000000	66.0000000000	10.7852446468	0.0373814929	0.1480970593	-0.0069542651	-0.0014775144	-0.0015146387	0.9999735802
62.0000000000	70.0000000000	20.3274837400	0.0815149346	0.2951044942	-0.0128633093	0.0001055985	-0.0002844617	0.9999172182
63.0000000000	66.0000000000	8.1080224687	0.0409472145	0.1186762324	-0.0070409296	-0.0019238537	-0.0010403016	0.9999728206
63.0000000000	70.0000000000	17.6500744919	0.0942175553	0.2741229970	-0.0129512704	-0.0003434284	0.0001870901	0.9999160523
64.0000000000	69.0000000000	12.1991753964	0.0883768476	0.1686242395	-0.0117934646	0.0001486172	-0.0000115463	0.9999304436
64.0000000000	71.0000000000	17.7307796461	0.1259937589	0.2480469083	-0.0108140177	-0.0029879015	0.0029795165	0.9999326237
65.0000000000	70.0000000000	12.2346894116	0.0936756428	0.1798199985	-0.0077149560	0.0005083315	0.0015918245	0.9999688431
65.0000000000	72.0000000000	16.4114520085	0.1476769173	0.2492140680	-0.0108263513	-0.0039070031	0.0036842978	0.9999269730
66.0000000000	70.0000000000	9.5424585889	0.0711813082	0.1196116736	-0.0059098625	0.0015654825	0.0012497987	0.9999805302
66.0000000000	73.0000000000	16.5198085703	0.1660403020	0.2210791544	-0.0116545481	-0.0005275188	0.0033448390	0.9999263499
67.0000000000	71.0000000000	9.5987194540	0.0644285019	0.0893223223	-0.0025051002	-0.0004212815	0.0026156591	0.9999933526
67.0000000000	75.0000000000	17.9812612182	0.1679226585	0.1623876558	-0.0062290648	0.0033809678	0.0028572985	0.9999708014
68.0000000000	71.0000000000	8.2445923865	0.0521616968	0.0851906616	-0.0005788714	-0.0009221236	0.0026364166	0.9999959319
68.0000000000	74.0000000000	13.8240688184	0.1306655069	0.1455203380	-0.0051107511	0.0020731077	0.0027907620	0.9999808969
69.0000000000	72.0000000000	6.9359393983	0.0594935980	0.1020103102	-0.0009445175	-0.0037313201	0.0032599697	0.9999872788
69.0000000000	75.0000000000	13.9135142145	0.1444797686	0.2016726694	-0.0027469878	0.0006285721	0.0031987093	0.9999909136
70.0000000000	74.0000000000	8.3516066417	0.0879867472	0.1455572851	-0.0057249691	-0.0008702442	0.0018901774	0.9999814471
70.0000000000	76.0000000000	12.5442002503	0.1153705457	0.2046120852	-0.0036237931	0.0003327351	0.0019366860	0.9999915033
71.0000000000	75.0000000000	8.3830264787	0.0592907849	0.0664075140	-0.0037139496	0.0038113492	0.0002527901	0.9999858080
71.0000000000	78.0000000000	15.4083657314	0.0643177945	0.0990092494	0.0039048378	0.0057539992	-0.0004971530	0.9999756980
72.0000000000	76.0000000000	8.3684281077	0.0407713152	0.0565330902	-0.0004947903	0.0047604670	-0.0001030802	0.9999885412
72.0000000000	80.0000000000	19.6932791433	0.0925472506	0.0881037436	-0.0062231770	0.0036379148	-0.0020926357	0.9999718289
73.0000000000	76.0000000000	5.5674003812	0.0154003196	0.0572430817	0.0021317719	0.0024271659	-0.0001275237	0.9999947741
73.0000000000	81.0000000000	19.7578705707	0.0671009552	0.1679993628	-0.0036653416	0.0028666466	-0.0021922312	0.9999867708
74.0000000000	78.0000000000	9.8279772403	0.0114368261	0.1081250453	0.0084309177	0.0027485485	-0.0006196669	0.9999604898
74.0000000000	82.0000000000	21.2341624738	0.0596719903	0.2317103371	-0.0012308116	0.0016523084	-0.0010158922	0.9999973615
75.0000000000	80.0000000000	12.7139093835	0.0541269207	0.1516085594	-0.0044257444	-0.0007243576	-0.0020628482	0.9999878163
75.0000000000	83.0000000000	21.3224439855	0.0582412331	0.2586182627	-0.0028381103	0.0006987232	-0.0007600891	0.9999954396
76.0000000000	81.0000000000	14.1897438861	0.0559476654	0.1794074772	-0.0057921137	0.0004343597	-0.0020797055	0.9999809686
76.0000000000	83.0000000000	19.9324726013	0.0592285850	0.2532363722	-0.0041316993	0.0003027695	-0.0007158157	0.9999911625
77.0000000000	81.0000000000	11.4002877203	0.0609095619	0.1546016305	-0.0082648127	-0.0001896287	-0.0018267796	0.9999641593
77.0000000000	84.0000000000	18.6111208824	0.0756836724	0.2526699577	-0.0069858718	0.0001651902	-0.0002220900	0.9999755602
78.0000000000	82.0000000000	11.4052669840	0.0649815343	0.1853306810	-0.0096598892	-0.0011056210	-0.0004135009	0.9999526455
78.0000000000	85.0000000000	18.6582995478	0.1103990109	0.2922018768	-0.0105065578	-0.0012169148	0.0003803097	0.9999439918
79.0000000000	83.0000000000	11.4670090865	0.0608965275	0.0803949816	-0.0060654497	0.0031574424	0.0001891908	0.9999766023
79.0000000000	86.0000000000	18.7487377801	0.1056871537	0.1243625532	-0.0059788548	0.0031292572	0.0010742738	0.9999766532
80.0000000000	84.0000000000	10.0768095978	0.0518242252	0.1069438763	0.0012045839	0.0019005376	0.0015519623	0.9999962642
80.0000000000	86.0000000000	15.8900089513	0.0987500416	0.1646712781	0.0016707506	0.0013857148	0.0021928976	0.9999952398
81.0000000000	84.0000000000	7.2107712082	0.0395225352	0.0957810119	0.0012786444	0.0003438813	0.0016073421	0.9999978316
81.0000000000	86.0000000000	13.0237565387	0.0870609697	0.1716146332	0.0017438404	-0.0001709631	0.0022489631	0.9999959360
82.0000000000	86.0000000000	10.1727449598	0.0638739517	0.1281633874	-0.0007150236	-0.0001836107	0.0012409150	0.9999989576
82.0000000000	88.0000000000	16.0682891934	0.1129441268	0.2097963513	-0.0012585011	-0.0003219807	0.0020579320	0.9999970387
83.0000000000	86.0000000000	7.2813208624	0.0412214584	0.0904699326	0.0000837935	-0.0000335691	0.0008851671	0.9999996042
83.0000000000	88.0000000000	13.1769234046	0.0859702566	0.1703970072	-0.0004596110	-0.0001723986	0.0017021557	0.9999984309
84.0000000000	87.0000000000	8.7556659701	0.0512967213	0.1228708831	0.0003409105	-0.0006326945	0.0008636009	0.9999993688
84.0000000000	88.0000000000	11.7085998204	0.0708723486	0.1653642733	-0.0000796827	-0.0006537777	0.0014591150	0.9999987186
85.0000000000	87.0000000000	5.8622105583	0.0308150730	0.0762141438	0.0000076028	-0.0001826058	0.0006684696	0.9999997599
85.0000000000	89.0000000000	11.7555400438	0.0711287277	0.1557512526	-0.0002984545	-0.0000267120	0.0014456951	0.9999989101
86.0000000000	89.0000000000	8.8360529393	0.0535667998	0.1188548105	-0.0004291373	0.0000383892	0.0009985041	0.9999994087
86.0000000000	92.0000000000	17.7466980241	0.1040769364	0.2343429104	0.0005511614	0.0005142887	0.0006527412	0.9999995028
87.0000000000	90.0000000000	8.8583027296	0.0470346968	0.1165334881	0.0004436938	0.0002725147	0.0006957646	0.9999996224
87.0000000000	93.0000000000	16.3178680665	0.0885068097	0.2081899755	0.0001087261	0.0010915361	0.0003910650	0.9999993219
88.0000000000	92.0000000000	11.8511551517	0.0502203306	0.1515985661	0.0010951711	0.0006517632	-0.0001640737	0.9999991744
88.0000000000	95.0000000000	19.3928778310	0.0757497042	0.2255436900	0.0002829960	0.0013372469	-0.0014706972	0.9999979844
89.0000000000	92.0000000000	8.9107208406	0.0326166278	0.1162054698	0.0009807863	0.0004750688	-0.0003455209	0.9999993465
89.0000000000	96.0000000000	19.5062967474	0.0595411657	0.2200933179	-0.0001323091	0.0019985026	-0.0016056001	0.9999967053
90.0000000000	93.0000000000	7.4595680387	0.0311744369	0.0956901557	-0.0003343147	0.0008191189	-0.0003051538	0.9999995621
90.0000000000	96.0000000000	16.5413387831	0.0525359522	0.1837674961	-0.0008818905	0.0018814352	-0.0015257494	0.9999966773
91.0000000000	94.0000000000	7.4953178926	0.0300629176	0.0966459679	-0.0011663515	0.0015295933	-0.0008316864	0.9999978041
91.0000000000	97.0000000000	16.6135762742	0.0484337872	0.1971574209	-0.0021099329	0.0016605391	-0.0011089367	0.9999957805
92.0000000000	96.0000000000	10.5954456067	0.0344630127	0.1138971227	-0.0011130200	0.0015218137	-0.0012621019	0.9999974262
92.0000000000	98.0000000000	16.6787568949	0.0476407696	0.1750113062	-0.0026752327	0.0023218999	-0.0010860974	0.9999931361
93.0000000000	97.0000000000	12.1221189944	0.0321286380	0.1374051026	-0.0007570439	0.0015158907	-0.0009078618	0.9999981524
93.0000000000	100.0000000000	19.7492680724	0.0471241468	0.2073720141	-0.0008585013	0.0026391961	-0.0009165445	0.9999957288
94.0000000000	97.0000000000	9.1178721369	0.0332675147	0.1284626446	-0.0009432659	0.0001304875	-0.0002785420	0.9999995078
94.0000000000	101.0000000000	19.8297980059	0.0620353291	0.2558273120	0.0009634600	0.0014563213	-0.0002871222	0.9999984342
95.0000000000	98.0000000000	9.1369305097	0.0431994929	0.1038410984	-0.0018660941	0.0016353634	0.0002218520	0.9999968970
95.0000000000	102.0000000000	19.8883547509	0.0798719679	0.2029862667	0.0028765251	0.0031517857	0.0002080987	0.9999908742
96.0000000000	99.0000000000	9.1334168880	0.0441354772	0.1146704328	-0.0009749410	0.0011334206	0.0002643096	0.9999988475
96.0000000000	102.0000000000	16.8342910814	0.0639830193	0.1968451473	0.0031792073	0.0023141345	0.0001651896	0.9999922550
97.0000000000	99.0000000000	6.0929463370	0.0276248941	0.0793040703	-0.0007636778	0.0006807662	-0.0000487436	0.9999994755
97.0000000000	104.0000000000	19.9370858204	0.0563314679	0.2205068499	0.0049625695	0.0021379340	-0.0010596400	0.9999848395
98.0000000000	101.0000000000	7.6692043920	0.0225913563	0.0940434755	0.0032584606	0.0009811752	0.0001342491	0.9999942008
98.0000000000	105.0000000000	19.9703591700	0.0591481324	0.2215791381	0.0049109503	0.0018435261	-0.0017771208	0.9999846628
99.0000000000	102.0000000000	7.7006769821	0.0156022848	0.0996703797	0.0041545614	0.0011797180	-0.0000932602	0.9999906696
99.0000000000	106.0000000000	20.0150993718	0.0479297034	0.2262231469	0.0035376338	0.0015100519	-0.0027079236	0.9999889360
100.0000000000	103.0000000000	9.2291168212	0.0196948842	0.1205743803	0.0052361780	0.0014563778	-0.0005305252	0.9999850899
100.0000000000	107.0000000000	21.5699556933	0.0419590795	0.2657195554	0.0028477485	0.0007077810	-0.0036530022	0.9999890224
101.0000000000	105.0000000000	12.3008912830	0.0341659815	0.1514388446	0.0016545023	0.0008559047	-0.0019125456	0.9999964361
101.0000000000	107.0000000000	18.4849462228	0.0369351897	0.2290477762	0.0008396916	0.0004972647	-0.0036570219	0.9999928369
102.0000000000	105.0000000000	9.2190048677	0.0286962315	0.1148145640	0.0001706972	0.0003197107	-0.0017752330	0.9999983586
102.0000000000	108.0000000000	18.4870005261	0.0184142249	0.2409967593	0.0000216300	0.0007634727	-0.0045410072	0.9999893979
103.0000000000	107.0000000000	12.3403272448	0.0370652771	0.1807810767	-0.0023834718	-0.0007662090	-0.0031219861	0.9999919926
103.0000000000	110.0000000000	21.6178319229	-0.0057823507	0.3191892043	-0.0005345499	-0.0016682580	-0.0036610629	0.9999917639
104.0000000000	107.0000000000	9.2597649760	0.0347622496	0.1292254387	-0.0022154745	-0.0003226227	-0.0026078001	0.9999940935
104.0000000000	109.0000000000	15.4428380421	0.0118714245	0.2184905323	-0.0004506118	-0.0003482107	-0.0039493680	0.9999920391
105.0000000000	109.0000000000	12.3669534810	0.0142390131	0.1778816753	0.0009523130	-0.0003852618	-0.0030861100	0.9999947103
105.0000000000	112.0000000000	21.6824792606	0.0149353936	0.3124155306	0.0015580885	-0.0012436588	-0.0009335843	0.9999975770
106.0000000000	109.0000000000	9.2719379189	0.0115326504	0.1353788390	0.0017369142	-0.0003802061	-0.0022446571	0.9999959000
106.0000000000	112.0000000000	18.5874533853	0.0276967529	0.2698950157	0.0023434173	-0.0012397804	-0.0000928052	0.9999964814
107.0000000000	111.0000000000	12.3839552030	0.0237716895	0.1707879060	0.0024396872	-0.0010318148	0.0002688181	0.9999964555
107.0000000000	114.0000000000	21.7951767562	0.0864647927	0.2930531423	0.0019653743	0.0008308556	0.0013546986	0.9999968059
108.0000000000	111.0000000000	9.2996214481	0.0362765602	0.1440615075	0.0017786495	-0.0018372336	0.0012923839	0.9999958954
108.0000000000	115.0000000000	21.8967120450	0.1484371641	0.3210651552	0.0013402217	-0.0000295411	0.0019592692	0.9999971821
109.0000000000	112.0000000000	9.3154506034	0.0584432055	0.1273029336	0.0006092476	-0.0008544709	0.0021531076	0.9999971314
109.0000000000	116.0000000000	21.9813647150	0.1666530476	0.2809033899	0.0019323606	-0.0004448509	0.0017869390	0.9999964375
110.0000000000	113.0000000000	9.3461369519	0.0550674408	0.1166467129	0.0007870132	0.0009073906	0.0019082900	0.9999974578
110.0000000000	116.0000000000	18.8873647583	0.1225006960	0.2090782724	0.0018455490	0.0004291960	0.0009841912	0.9999977206
111.0000000000	114.0000000000	9.4114856873	0.0581795770	0.1025525001	-0.0004726913	0.0018654404	0.0010818214	0.9999975632
111.0000000000	116.0000000000	15.7813497864	0.0842455731	0.1636364965	0.0012568517	0.0005632873	0.0001725088	0.9999990366
112.0000000000	115.0000000000	9.4830648649	0.0531790428	0.0976047531	-0.0003674425	0.0016535805	0.0001242351	0.9999985576
112.0000000000	117.0000000000	15.8794801777	0.0672244993	0.1694539052	0.0011726153	-0.0004066945	0.0007608300	0.9999989404
113.0000000000	116.0000000000	9.5412305828	0.0311771213	0.1096673719	0.0010584589	-0.0004809408	-0.0009227606	0.9999988984
113.0000000000	118.0000000000	15.9857956200	0.0647078330	0.1903287731	-0.0002165921	0.0005730838	0.0011982596	0.9999990944
114.0000000000	116.0000000000	6.3696313924	0.0122162380	0.0848675828	0.0017298274	-0.0013035937	-0.0009067011	0.9999972431
114.0000000000	119.0000000000	16.0795452901	0.0601689171	0.2138117086	0.0016295234	0.0018833027	0.0008593121	0.9999965297
115.0000000000	118.0000000000	9.6277060531	0.0388378532	0.1353770335	0.0004146443	-0.0001949319	0.0016312648	0.9999985645
115.0000000000	120.0000000000	17.7706406525	0.0820868095	0.2214396185	0.0025496193	0.0016844403	0.0011142856	0.9999947102
116.0000000000	119.0000000000	9.7101116984	0.0659582383	0.1034275067	-0.0001008885	0.0031898510	0.0017606254	0.9999933574
116.0000000000	121.0000000000	17.8387212876	0.1158796556	0.1704570938	0.0001987701	0.0027291706	0.0008398650	0.9999959034
117.0000000000	119.0000000000	6.4973637640	0.0354172583	0.0527246237	0.0000553647	0.0040014918	0.0006318054	0.9999917929
117.0000000000	122.0000000000	17.8785029583	0.0773752958	0.1318995206	0.0005000741	0.0041397889	-0.0010646364	0.9999907393
