idx1	idx2	t_1	t_2	t_3	q_1	q_2	q_3	q_4
8.0000000000	10.0000000000	2.8206047792	-0.0660260843	0.0013078072	-0.0011457175	0.0043629867	-0.0216200989	0.9997560818
8.0000000000	13.0000000000	9.1691041890	-0.6582090312	-0.0362753183	-0.0019289689	0.0130646967	-0.0698717198	0.9974685637
8.0000000000	16.0000000000	14.8407618095	-1.9870981234	-0.0813821667	-0.0061348054	0.0111846028	-0.1654334778	0.9861384453
9.0000000000	10.0000000000	1.4534534459	-0.0199026001	0.0094608017	-0.0002715958	0.0021673692	-0.0105545284	0.9999419137
9.0000000000	13.0000000000	7.8136093961	-0.4714065807	-0.0010495180	-0.0010468384	0.0109071110	-0.0588224955	0.9982083215
9.0000000000	17.0000000000	15.0937764134	-2.2636182967	-0.0311977522	-0.0061324156	0.0067782447	-0.1867542629	0.9823641352
10.0000000000	12.0000000000	3.9369363840	-0.1287479773	0.0167300685	-0.0004473522	0.0072561519	-0.0279549005	0.9995827488
10.0000000000	14.0000000000	8.0008222655	-0.5138246077	0.0163982742	-0.0015122451	0.0078426685	-0.0670496836	0.9977176683
10.0000000000	18.0000000000	16.0125685821	-3.0045517798	0.0553140304	0.0014410317	-0.0033467393	-0.2223896405	0.9749510606
11.0000000000	12.0000000000	1.6089310667	-0.0291518778	0.0097429271	-0.0002779447	0.0039903155	-0.0120903033	0.9999189091
11.0000000000	14.0000000000	5.6829045799	-0.2850891463	0.0358568903	-0.0012247386	0.0045735076	-0.0512128924	0.9986765356
11.0000000000	17.0000000000	11.4095291802	-1.5454775903	0.0736238135	-0.0048387258	0.0013671551	-0.1607620178	0.9869803905
12.0000000000	13.0000000000	2.4377925946	-0.0522492669	0.0353796514	-0.0002103582	0.0014971132	-0.0203430071	0.9997919166
12.0000000000	15.0000000000	5.7292245104	-0.3342479916	0.0781943801	-0.0032901973	0.0002755855	-0.0661957637	0.9978011924
12.0000000000	20.0000000000	15.2329216967	-3.7500312704	0.3489973198	0.0142472895	-0.0277828017	-0.2487088708	0.9680749084
13.0000000000	14.0000000000	1.6436820668	-0.0383146584	0.0280414732	-0.0005409975	-0.0009165630	-0.0188035730	0.9998226307
13.0000000000	17.0000000000	7.4392103093	-0.9249263947	0.1278395108	-0.0034547927	-0.0041138811	-0.1286942935	0.9916697632
13.0000000000	21.0000000000	15.0772351852	-4.3960903987	0.5398696196	0.0127256967	-0.0494410054	-0.2677735991	0.9621283403
14.0000000000	15.0000000000	1.6593441942	-0.0472533731	0.0214291281	-0.0024633255	-0.0003868173	-0.0270947330	0.9996297604
14.0000000000	18.0000000000	8.2714207670	-1.3967545527	0.1610180271	0.0048806146	-0.0105523716	-0.1565056204	0.9876086360
14.0000000000	21.0000000000	13.5888343983	-3.8501125020	0.4826113447	0.0139281411	-0.0481661877	-0.2496730791	0.9670312192
15.0000000000	17.0000000000	4.1931780996	-0.3946694367	0.0611352434	-0.0004647355	-0.0026230230	-0.0830596499	0.9965410169
15.0000000000	19.0000000000	8.2927247586	-1.5268604223	0.1767647386	0.0152943441	-0.0146415116	-0.1579508170	0.9872199596
15.0000000000	22.0000000000	13.5717290147	-3.9437986152	0.5940618195	0.0203146803	-0.0477620822	-0.2481720887	0.9673245121
16.0000000000	18.0000000000	4.2144828931	-0.4210301016	0.0843390605	0.0078608957	-0.0088605904	-0.0795889228	0.9967573926
16.0000000000	20.0000000000	7.5093383824	-1.2356216837	0.2110332120	0.0204316662	-0.0248339316	-0.1344329950	0.9904007233
16.0000000000	23.0000000000	12.8689690122	-3.3879144781	0.6853269401	0.0291569404	-0.0416006739	-0.2198995561	0.9741988719
17.0000000000	18.0000000000	2.5470414601	-0.1761933177	0.0539472993	0.0084328314	-0.0063283209	-0.0469405493	0.9988420418
17.0000000000	21.0000000000	8.2743893349	-1.4087056235	0.3290149960	0.0212047947	-0.0425082219	-0.1419457396	0.9887339454
17.0000000000	23.0000000000	11.3797206619	-2.5708930869	0.6132387368	0.0304642642	-0.0383388296	-0.1879769822	0.9809519442
18.0000000000	20.0000000000	3.3840309469	-0.2796980647	0.0759529184	0.0133653490	-0.0154084893	-0.0551579643	0.9982692747
18.0000000000	22.0000000000	7.4309733194	-1.0731052083	0.3565672551	0.0166518074	-0.0372568168	-0.1204144797	0.9918845699
18.0000000000	25.0000000000	12.0671455309	-2.5562983209	0.7362565204	0.0232146150	-0.0346517724	-0.1672019799	0.9850400166
19.0000000000	21.0000000000	4.1472838569	-0.3441225569	0.1702478873	0.0065186785	-0.0325837097	-0.0664350001	0.9972372834
19.0000000000	22.0000000000	5.7782170632	-0.6367105528	0.3006158370	0.0091708843	-0.0335754726	-0.0917776631	0.9951710622
19.0000000000	25.0000000000	10.4945114757	-1.8464542036	0.6628469117	0.0155153048	-0.0311916744	-0.1387883825	0.9897091187
20.0000000000	22.0000000000	4.1163183698	-0.3363284135	0.1697402833	0.0035657093	-0.0225998090	-0.0652543692	0.9976063360
20.0000000000	24.0000000000	7.3408598125	-0.9483545359	0.3465627619	0.0120504660	-0.0182734743	-0.1009328691	0.9946524128
20.0000000000	27.0000000000	12.8390610295	-2.3141078371	0.6287860875	0.0107541095	-0.0236156226	-0.1305111379	0.9911072063
21.0000000000	23.0000000000	3.3194690788	-0.2329152889	0.0379252456	0.0067716244	0.0041298911	-0.0470992995	0.9988587213
21.0000000000	25.0000000000	6.5090149702	-0.6420749334	0.0865523801	0.0065708100	0.0012689413	-0.0729558525	0.9973127182
21.0000000000	27.0000000000	10.5245325843	-1.3480165067	0.1092467253	0.0077234193	-0.0019894342	-0.0910920972	0.9958105346
22.0000000000	24.0000000000	3.2814588085	-0.1857154015	0.0322846383	0.0073863463	0.0046756539	-0.0359930289	0.9993138056
22.0000000000	26.0000000000	7.2691345134	-0.6061725265	0.0608551907	0.0060856288	0.0017716426	-0.0635690048	0.9979573177
22.0000000000	27.0000000000	8.9178488331	-0.8220037198	0.0694169823	0.0057858552	-0.0009238895	-0.0656835022	0.9978233049
23.0000000000	25.0000000000	3.2133282958	-0.1063805674	0.0785945256	0.0000514105	-0.0030358473	-0.0258813124	0.9996604117
23.0000000000	26.0000000000	5.6207585076	-0.2866498908	0.1140408499	0.0016708720	-0.0036422350	-0.0419350835	0.9991123015
23.0000000000	28.0000000000	9.0051558795	-0.5601721714	0.1720006891	0.0020949622	-0.0057496054	-0.0389477620	0.9992225103
24.0000000000	26.0000000000	4.0071022320	-0.1317734267	0.0700602978	-0.0010563437	-0.0031461766	-0.0275905144	0.9996138000
24.0000000000	27.0000000000	5.6668984679	-0.2281811539	0.0964106877	-0.0012480157	-0.0058656457	-0.0296898778	0.9995411686
24.0000000000	29.0000000000	9.1900004929	-0.3610141029	0.1523473801	-0.0022742241	-0.0050804044	-0.0161592737	0.9998539370
25.0000000000	26.0000000000	2.4137043706	-0.0554475534	0.0208169544	0.0015858990	-0.0005667588	-0.0160673891	0.9998694928
25.0000000000	27.0000000000	4.0753960554	-0.1136691998	0.0383871199	0.0014201170	-0.0032828030	-0.0181742329	0.9998284371
25.0000000000	30.0000000000	9.4573637107	-0.1627872261	0.0975906979	-0.0027788483	-0.0022977401	0.0021296152	0.9999912315
26.0000000000	28.0000000000	3.3957414244	0.0112078133	0.0336821845	0.0005227848	-0.0020823105	0.0029912629	0.9999932215
26.0000000000	30.0000000000	7.0435485915	0.1192646184	0.0687715557	-0.0043262460	-0.0017719568	0.0182018031	0.9998234035
26.0000000000	32.0000000000	10.9554059470	0.2927399950	0.0977810407	-0.0088184671	-0.0000643962	0.0181564359	0.9997962664
27.0000000000	29.0000000000	3.5251917928	0.0764389611	0.0145037498	-0.0009692926	0.0007393673	0.0135406866	0.9999075775
27.0000000000	30.0000000000	5.3804641133	0.1466344623	0.0237287413	-0.0041497257	0.0009379533	0.0203157100	0.9997845628
27.0000000000	33.0000000000	12.3550365271	0.4750192173	0.0407262022	-0.0088314386	0.0037196042	0.0199908342	0.9997542382
28.0000000000	30.0000000000	3.6485018822	0.0862617859	0.0197948066	-0.0048163097	0.0003324518	0.0152208815	0.9998725006
28.0000000000	31.0000000000	5.5814465193	0.1590010134	0.0262014817	-0.0085790532	0.0013007711	0.0162544193	0.9998302364
28.0000000000	33.0000000000	10.6260309741	0.3436237227	0.0453394074	-0.0094835659	0.0031377124	0.0148913342	0.9998392195
29.0000000000	30.0000000000	1.8564761653	0.0199102775	0.0120571470	-0.0031825806	0.0002351568	0.0067739051	0.9999719647
29.0000000000	32.0000000000	5.7713590922	0.1038319616	0.0258714302	-0.0076550901	0.0019939676	0.0067396649	0.9999459988
29.0000000000	34.0000000000	10.8996770855	0.1974507686	0.0485939151	-0.0089477788	0.0037843359	0.0063713799	0.9999325085
30.0000000000	32.0000000000	3.9156557276	0.0307825721	0.0160216750	-0.0044605419	0.0017891731	-0.0000295170	0.9999884507
30.0000000000	33.0000000000	6.9821081019	0.0445819240	0.0316413986	-0.0046240114	0.0028775410	-0.0003170416	0.9999851188
30.0000000000	35.0000000000	11.1102232306	0.0725364101	0.0538220195	-0.0065686084	0.0045061683	0.0007887137	0.9999679624
31.0000000000	33.0000000000	5.0478443847	0.0200917850	0.0340244978	-0.0008726501	0.0018630157	-0.0013484161	0.9999969747
31.0000000000	34.0000000000	7.1104909526	0.0259035191	0.0481844047	-0.0019888710	0.0025763405	-0.0014221429	0.9999936922
31.0000000000	36.0000000000	11.2279121563	0.0469497481	0.0774807626	-0.0021552243	0.0058886457	0.0022497813	0.9999778084
32.0000000000	33.0000000000	3.0663763402	0.0137908085	0.0267143989	-0.0001629999	0.0010896385	-0.0002829584	0.9999993530
32.0000000000	35.0000000000	7.1943842786	0.0417231330	0.0639144811	-0.0021096773	0.0027132883	0.0008265687	0.9999937520
32.0000000000	37.0000000000	11.2980280360	0.0825077326	0.0916950246	-0.0010971868	0.0054308415	0.0057624937	0.9999680474
33.0000000000	35.0000000000	4.1278983211	0.0302538290	0.0462066121	-0.0019483456	0.0016229230	0.0011076685	0.9999961716
33.0000000000	36.0000000000	6.1797658982	0.0434261869	0.0665443497	-0.0012947185	0.0040207841	0.0035992847	0.9999846010
33.0000000000	38.0000000000	10.2696473753	0.1093557269	0.0976831185	-0.0012688568	0.0032643377	0.0062995324	0.9999740247
34.0000000000	35.0000000000	2.0653029389	0.0191643945	0.0273303419	-0.0008322146	0.0009096527	0.0011832813	0.9999985399
34.0000000000	37.0000000000	6.1687870917	0.0627878411	0.0700096492	0.0001703750	0.0036212892	0.0061244860	0.9999746736
34.0000000000	39.0000000000	10.2280106221	0.1295996261	0.1143658221	-0.0015498903	0.0005414186	0.0024478388	0.9999956564
35.0000000000	37.0000000000	4.1034909149	0.0338366401	0.0502077299	0.0010012820	0.0027063566	0.0049443950	0.9999836129
35.0000000000	38.0000000000	6.1417080899	0.0652578980	0.0716932902	0.0006728347	0.0016305759	0.0051961696	0.9999849441
35.0000000000	40.0000000000	10.1818155800	0.0846024542	0.1339708897	0.0004924061	0.0026513222	-0.0051089973	0.9999833129
36.0000000000	37.0000000000	2.0516435169	0.0150898311	0.0329564839	0.0003440017	0.0003148112	0.0024476838	0.9999968957
36.0000000000	39.0000000000	6.1108671270	0.0520206319	0.1041575879	-0.0013754163	-0.0027581021	-0.0012352370	0.9999944876
36.0000000000	41.0000000000	11.0961110042	-0.0358765365	0.1912467471	-0.0009985222	-0.0015662825	-0.0163980780	0.9998638171
37.0000000000	38.0000000000	2.0382826238	0.0113191502	0.0324762321	-0.0003344427	-0.0010738911	0.0002519537	0.9999993357
37.0000000000	40.0000000000	6.0779886460	-0.0091401014	0.1166238120	-0.0004819289	-0.0000625839	-0.0100545464	0.9999493337
37.0000000000	42.0000000000	11.0002992169	-0.1620671360	0.2043925204	-0.0027815479	-0.0029573210	-0.0241677399	0.9996996737
38.0000000000	39.0000000000	2.0211142558	0.0047464499	0.0369278267	-0.0013960604	-0.0019944159	-0.0039335091	0.9999893004
38.0000000000	41.0000000000	7.0059381153	-0.1100606657	0.1164449675	-0.0010274694	-0.0008039048	-0.0190962429	0.9998167990
38.0000000000	43.0000000000	11.9023256305	-0.3329182356	0.1960624674	-0.0012688830	0.0079238692	-0.0292708275	0.9995393043
39.0000000000	41.0000000000	4.9858504114	-0.0757807372	0.0593641879	0.0003334220	0.0012127745	-0.0151623230	0.9998842543
39.0000000000	42.0000000000	6.9427932751	-0.1284288186	0.0874915448	-0.0011195693	0.0001432249	-0.0204827147	0.9997895701
39.0000000000	44.0000000000	11.8020970532	-0.3484806083	0.1115764374	0.0002044033	0.0088278680	-0.0273331225	0.9995873786
40.0000000000	41.0000000000	2.9671553153	-0.0263742244	0.0469934658	-0.0008414602	-0.0018259784	-0.0087922898	0.9999593259
40.0000000000	43.0000000000	7.8669249978	-0.1482933141	0.1364978720	-0.0011625323	0.0069007342	-0.0189680507	0.9997955998
40.0000000000	46.0000000000	13.6088778122	-0.3908013359	0.1789535018	0.0037293673	0.0040056183	-0.0216696997	0.9997502043
41.0000000000	43.0000000000	4.9014511102	-0.0358768771	0.0714754892	-0.0004165056	0.0087317947	-0.0101688549	0.9999100843
41.0000000000	46.0000000000	10.6468970753	-0.1774349851	0.0926330203	0.0044956796	0.0058819974	-0.0128821653	0.9998896143
41.0000000000	47.0000000000	13.5245531316	-0.2203560743	0.0851913294	-0.0016569372	0.0123593559	-0.0116829258	0.9998539944
42.0000000000	44.0000000000	4.8642359654	-0.0209026430	0.0252099587	0.0011465667	0.0087176325	-0.0068431927	0.9999379276
42.0000000000	46.0000000000	8.6909143304	-0.0918033248	0.0403460533	0.0058801825	0.0070172518	-0.0075564363	0.9999295385
42.0000000000	48.0000000000	13.4513059938	-0.1023093056	-0.0022884991	-0.0029427366	0.0147077146	-0.0042639139	0.9998784138
43.0000000000	45.0000000000	3.8319474736	-0.0121798068	0.0691463867	0.0035357370	-0.0049696630	-0.0031367149	0.9999764807
43.0000000000	47.0000000000	8.6235129772	-0.0091558048	0.1642369848	-0.0012640071	0.0036157453	-0.0015238278	0.9999915033
43.0000000000	51.0000000000	17.0138943960	0.2034425671	0.2271265844	0.0041067438	0.0066165353	0.0329222615	0.9994275766
44.0000000000	46.0000000000	3.8264425862	-0.0184135093	0.0819597998	0.0047511854	-0.0016686306	-0.0006700411	0.9999870964
44.0000000000	47.0000000000	6.7040716816	0.0087453183	0.1183079262	-0.0014887989	0.0047331429	0.0004833149	0.9999875735
44.0000000000	51.0000000000	15.0936591583	0.2550317678	0.1623042196	0.0039146196	0.0077515019	0.0349215158	0.9993523291
45.0000000000	47.0000000000	4.7921617803	0.0335887922	0.0473339087	-0.0048185971	0.0085759285	0.0016063946	0.9999503258
45.0000000000	49.0000000000	8.5373135447	0.0898667923	0.0378804639	-0.0042226403	0.0080649066	0.0081125406	0.9999256539
45.0000000000	51.0000000000	13.1812518860	0.2989631453	0.0251463922	0.0007157868	0.0117124797	0.0360126113	0.9992824412
46.0000000000	49.0000000000	6.6229019524	0.0842122314	0.0331662143	-0.0056606743	0.0059010201	0.0076414978	0.9999373692
46.0000000000	51.0000000000	11.2670399436	0.2891150726	0.0400661897	-0.0007804550	0.0095874957	0.0355473195	0.9993216994
46.0000000000	53.0000000000	14.9647152016	0.6777574730	0.0291304852	0.0002379015	0.0088030726	0.0628517835	0.9979840192
47.0000000000	49.0000000000	3.7449190977	0.0440239232	0.0552685817	0.0005391918	-0.0005430946	0.0065085086	0.9999785266
47.0000000000	52.0000000000	10.2440259796	0.4073561249	0.1446065194	0.0046810877	0.0038527537	0.0476415473	0.9988460976
47.0000000000	54.0000000000	13.9036496922	0.8810238835	0.1892338230	0.0082045531	-0.0053310668	0.0749997081	0.9971355519
48.0000000000	50.0000000000	3.7299094911	0.0332564561	0.0792144506	0.0093154944	-0.0006405553	0.0135932992	0.9998640075
48.0000000000	52.0000000000	8.3628024054	0.3468561993	0.1452614862	0.0073000041	0.0024869053	0.0456175734	0.9989292078
48.0000000000	54.0000000000	12.0242060762	0.8053042774	0.2013866869	0.0107664646	-0.0067750654	0.0729588438	0.9972538237
49.0000000000	51.0000000000	4.6463055352	0.1335068293	0.0636411886	0.0047399269	0.0034946162	0.0279584433	0.9995917398
49.0000000000	53.0000000000	8.3493329466	0.4654472680	0.1004583863	0.0055835322	0.0025557868	0.0552729838	0.9984523972
49.0000000000	55.0000000000	12.0022197970	0.9983137048	0.1697680865	0.0062474449	-0.0013766648	0.0815690515	0.9966471613
50.0000000000	52.0000000000	4.6397965214	0.1886665817	0.0554259373	-0.0019434816	0.0034521545	0.0320047755	0.9994798647
50.0000000000	53.0000000000	6.4888028602	0.3418834256	0.0761355782	-0.0005822511	0.0016925393	0.0461610590	0.9989324066
50.0000000000	55.0000000000	10.1506394057	0.8089475831	0.1477467021	0.0000265339	-0.0020823250	0.0724968566	0.9973664668
51.0000000000	53.0000000000	3.7154660770	0.1249095064	0.0605886083	0.0007269522	-0.0008285787	0.0273426370	0.9996255125
51.0000000000	54.0000000000	5.5453908075	0.2624754340	0.0931887019	0.0025673832	-0.0081764693	0.0406366555	0.9991372359
51.0000000000	55.0000000000	7.3918901234	0.4535369240	0.1514391278	0.0011973061	-0.0046470340	0.0536994017	0.9985456153
52.0000000000	54.0000000000	3.6876770563	0.1237650057	0.0701656980	0.0029844806	-0.0092064250	0.0274646539	0.9995759238
52.0000000000	55.0000000000	5.5384519656	0.2660324726	0.1322079768	0.0016479665	-0.0056660496	0.0405347110	0.9991607064
52.0000000000	57.0000000000	10.0301893499	0.7712337925	0.2772700940	-0.0064139692	-0.0158343541	0.0558471475	0.9982931585
53.0000000000	55.0000000000	3.6890376990	0.1272876907	0.0844136245	0.0003883966	-0.0038116181	0.0263788042	0.9996446766
53.0000000000	56.0000000000	5.5021934021	0.2624487923	0.1249926139	-0.0026214750	-0.0080755293	0.0354945561	0.9993338032
53.0000000000	58.0000000000	9.9910193392	0.6852383821	0.2845414506	-0.0089041394	-0.0121324735	0.0472750135	0.9987685380
54.0000000000	55.0000000000	1.8566252980	0.0406680677	0.0273494438	-0.0011171469	0.0036107701	0.0130776508	0.9999073404
54.0000000000	56.0000000000	3.6731371871	0.1276148852	0.0407484820	-0.0041155566	-0.0005998496	0.0222257382	0.9997443268
54.0000000000	59.0000000000	9.9945992876	0.5833563112	0.1690882981	-0.0113728143	-0.0010911365	0.0400654753	0.9991317362
55.0000000000	57.0000000000	4.5192603326	0.1400260902	0.0928991525	-0.0083791521	-0.0098126656	0.0153971812	0.9997981937
55.0000000000	59.0000000000	8.1481315832	0.3292992107	0.2015266274	-0.0104145319	-0.0045946986	0.0269531814	0.9995718845
55.0000000000	61.0000000000	13.5118863514	0.7969551537	0.3368725697	-0.0164556467	-0.0061417601	0.0478497251	0.9987001023
56.0000000000	58.0000000000	4.5094871198	0.1025351343	0.0882132063	-0.0063288218	-0.0038666934	0.0118327806	0.9999024852
56.0000000000	60.0000000000	9.0089263281	0.3440884101	0.1656491528	-0.0132809237	-0.0036232268	0.0278789065	0.9995165111
56.0000000000	62.0000000000	14.3710790471	0.8004195754	0.2575279614	-0.0137735082	-0.0035624723	0.0490720138	0.9986939154
57.0000000000	59.0000000000	3.6344143623	0.0761751422	0.0395652424	-0.0018431247	0.0051492047	0.0116208516	0.9999175188
57.0000000000	61.0000000000	9.0116899469	0.3769780233	0.0759316062	-0.0077090969	0.0035118186	0.0325729114	0.9994334607
57.0000000000	63.0000000000	14.3299734830	0.8771753028	0.1098350351	-0.0074674458	0.0023308099	0.0540556079	0.9985072838
58.0000000000	59.0000000000	1.8274848867	0.0271911636	0.0216166307	-0.0008655409	0.0034352717	0.0060443152	0.9999754577
58.0000000000	62.0000000000	9.8763679812	0.4625959380	0.1003271899	-0.0073040100	0.0001519252	0.0372806234	0.9992781312
58.0000000000	64.0000000000	15.1957422122	1.0170108474	0.1594316422	-0.0062439184	0.0003441845	0.0594175412	0.9982136299
59.0000000000	61.0000000000	5.3821492592	0.1755232230	0.0926527843	-0.0059932955	-0.0016052099	0.0209227351	0.9997618431
59.0000000000	64.0000000000	13.3779824076	0.8278411220	0.2312754263	-0.0055818104	-0.0030986432	0.0533614196	0.9985548561
59.0000000000	66.0000000000	17.7940062717	1.3771546586	0.3070801634	-0.0023580101	-0.0013910880	0.0663045474	0.9977956763
60.0000000000	62.0000000000	5.3797509652	0.1546826163	0.0610571151	-0.0004247888	-0.0002099866	0.0212083954	0.9997749644
60.0000000000	64.0000000000	10.7141594668	0.5369124503	0.1289888524	0.0006259685	-0.0001870677	0.0433606001	0.9990592733
60.0000000000	67.0000000000	17.7960255478	1.3145453807	0.2059537008	0.0082906726	0.0028508807	0.0635042524	0.9979430581
61.0000000000	63.0000000000	5.3391519051	0.1520082556	0.0763837872	0.0001204582	-0.0013505739	0.0214924424	0.9997680913
61.0000000000	64.0000000000	8.0165000065	0.3156739199	0.1187162361	0.0004249789	-0.0016980446	0.0324465960	0.9994719378
61.0000000000	67.0000000000	15.1133964337	0.9384514110	0.2169252728	0.0080921021	0.0012603759	0.0526123875	0.9985814268
62.0000000000	63.0000000000	2.6655685863	0.0471033930	0.0326052100	0.0007358304	0.0003486489	0.0112063063	0.9999368759
62.0000000000	65.0000000000	7.1398426876	0.2591698730	0.0878626829	0.0005027677	0.0007003699	0.0275470572	0.9996201360
62.0000000000	67.0000000000	12.4543533619	0.6321566332	0.1404377840	0.0087865148	0.0028569878	0.0423246611	0.9990611882
63.0000000000	64.0000000000	2.6820127286	0.0484619178	0.0350671411	0.0003118138	-0.0003530163	0.0109576130	0.9999398526
63.0000000000	67.0000000000	9.7993557134	0.3656896731	0.1139614333	0.0080680858	0.0024411618	0.0311271599	0.9994798881
63.0000000000	69.0000000000	14.1768197429	0.6939879548	0.1488184171	0.0067364998	0.0067799308	0.0354801110	0.9993246789
64.0000000000	67.0000000000	7.1226395066	0.1612284226	0.0737164875	0.0077936879	0.0027151450	0.0201697673	0.9997625052
64.0000000000	68.0000000000	9.7501401135	0.2997922286	0.0979844477	0.0061211923	0.0023314207	0.0234613797	0.9997032856
64.0000000000	70.0000000000	13.2547536000	0.4885706388	0.1109096454	0.0060675399	0.0061198591	0.0253395382	0.9996417559
65.0000000000	67.0000000000	5.3269050738	0.0797912593	0.0598004065	0.0083299415	0.0019354219	0.0147921085	0.9998540192
65.0000000000	69.0000000000	9.7127324696	0.2648355253	0.0979878317	0.0070678115	0.0062944078	0.0191475427	0.9997718730
65.0000000000	71.0000000000	13.1985629120	0.4205661278	0.1121451797	0.0055832240	0.0037700661	0.0203019296	0.9997711968
66.0000000000	68.0000000000	5.3042737089	0.0878322581	0.0606242114	0.0027715055	0.0008723297	0.0104997441	0.9999406548
66.0000000000	70.0000000000	8.8125563578	0.1858023956	0.0828187626	0.0027644420	0.0046674941	0.0123657741	0.9999088258
66.0000000000	73.0000000000	13.9983096826	0.3594482226	0.1203622818	-0.0022786424	0.0008236733	0.0138321413	0.9999013957
67.0000000000	69.0000000000	4.3892166114	0.0559867258	0.0531662767	-0.0012052141	0.0044134575	0.0043172595	0.9999802149
67.0000000000	71.0000000000	7.8780558621	0.1088674703	0.0790873713	-0.0027291535	0.0019210661	0.0054896467	0.9999793623
68.0000000000	70.0000000000	3.5095236280	0.0244192447	0.0279774508	0.0000312481	0.0038002119	0.0018557287	0.9999910568
68.0000000000	71.0000000000	5.2476765442	0.0412347159	0.0386722454	-0.0010327534	0.0022448370	0.0022033255	0.9999945197
69.0000000000	71.0000000000	3.4888009464	0.0226549073	0.0568081707	-0.0015398442	-0.0024871718	0.0011626396	0.9999950456
69.0000000000	73.0000000000	6.9384360753	0.0636987104	0.1246657740	-0.0055678285	-0.0047135572	0.0022697324	0.9999708146
70.0000000000	72.0000000000	3.4672349029	0.0173824133	0.0570027076	0.0000192367	-0.0009495218	0.0009459009	0.9999991017
71.0000000000	73.0000000000	3.4500170544	0.0328390349	0.0508097505	-0.0040278363	-0.0022234560	0.0011137041	0.9999887962
105.0000000000	106.0000000000	1.9403196518	0.0207477458	0.0294604203	0.0005072253	0.0061883328	0.0051799813	0.9999673070
105.0000000000	109.0000000000	6.5290102897	0.2590594441	0.0197927852	0.0020810607	0.0044512997	0.0417260716	0.9991170052
105.0000000000	110.0000000000	8.5559251033	0.4982927872	0.0285743205	0.0002944118	0.0075459579	0.0600009367	0.9981697548
106.0000000000	108.0000000000	2.6027438997	0.0569571705	0.0324801402	0.0018876862	0.0020810009	0.0183110376	0.9998283913
106.0000000000	109.0000000000	4.5906859100	0.1907822090	0.0469211836	0.0013390609	-0.0017213298	0.0365599233	0.9993290829
