idx1	idx2	t_1	t_2	t_3	q_1	q_2	q_3	q_4
40.0000000000	42.0000000000	10.2048380990	-0.0880192619	0.0674154747	-0.0001743575	-0.0009997846	-0.0144100295	0.9998956551
49.0000000000	52.0000000000	15.6028674735	-0.1191984283	0.1147321886	0.0021624890	-0.0007816758	-0.0135970391	0.9999049121
49.0000000000	53.0000000000	20.1396075860	-0.2337792220	0.1436702012	0.0024645006	-0.0000426933	-0.0161939123	0.9998658318
50.0000000000	52.0000000000	11.1773127307	-0.0359577290	0.0600678896	0.0016595748	0.0002641063	-0.0095096051	0.9999533706
50.0000000000	54.0000000000	22.5702005669	-0.2689326508	0.1125191821	0.0005971345	-0.0009294028	-0.0169345857	0.9998559894
51.0000000000	53.0000000000	11.2657318383	-0.0465596688	0.0551508067	0.0022237958	0.0012294446	-0.0084371480	0.9999611781
51.0000000000	54.0000000000	18.1220151971	-0.1517744578	0.0850114539	0.0008711014	-0.0007066202	-0.0132648931	0.9999113883
52.0000000000	54.0000000000	11.3952283837	-0.0160769546	0.0588897572	-0.0010489192	-0.0012158524	-0.0074238570	0.9999711535
52.0000000000	55.0000000000	15.9958921051	-0.0777568529	0.0869989958	-0.0023192870	-0.0024279943	-0.0104425095	0.9999398381
53.0000000000	55.0000000000	11.4578597741	-0.0270811285	0.0818518605	-0.0025952386	-0.0031743672	-0.0078446435	0.9999608241
53.0000000000	56.0000000000	18.4705559194	-0.1379589488	0.1582439798	-0.0025858746	-0.0022815989	-0.0138995503	0.9998974498
54.0000000000	56.0000000000	11.6148109600	-0.0367757634	0.0655808138	-0.0012719189	-0.0003176767	-0.0090724803	0.9999579848
55.0000000000	56.0000000000	7.0139169068	-0.0011236227	0.0315751997	-0.0000170226	0.0009083207	-0.0060528790	0.9999812685
55.0000000000	57.0000000000	11.7176400215	-0.0526573464	0.0465823231	-0.0004699730	0.0009519757	-0.0100540198	0.9999488935
56.0000000000	57.0000000000	4.7039701434	0.0054118679	0.0235519972	-0.0004495740	0.0000410094	-0.0040016706	0.9999918914
56.0000000000	58.0000000000	11.7704055856	-0.0533262535	0.0752432045	-0.0003815341	-0.0003673172	-0.0093296556	0.9999563376
57.0000000000	58.0000000000	7.0666733534	-0.0022273603	0.0522393764	0.0000698757	-0.0004056550	-0.0053282646	0.9999857200
57.0000000000	59.0000000000	14.1783227846	-0.0796178050	0.0939592533	0.0018500473	0.0005583956	-0.0096490594	0.9999515794
58.0000000000	59.0000000000	7.1121035381	-0.0015988598	0.0359605671	0.0017732599	0.0009732055	-0.0043217052	0.9999886156
58.0000000000	61.0000000000	19.0228470070	-0.1271390288	0.1159325858	0.0001936853	-0.0008580959	-0.0120617078	0.9999268680
59.0000000000	61.0000000000	11.9112019603	-0.0222588821	0.1034120566	-0.0015640012	-0.0018517739	-0.0077384721	0.9999671199
59.0000000000	62.0000000000	19.1173311453	-0.1380261386	0.1856533679	-0.0002739023	-0.0007956845	-0.0119375344	0.9999283910
60.0000000000	62.0000000000	14.3373921986	-0.0599905618	0.1365902180	-0.0000186094	-0.0003168736	-0.0088703465	0.9999606073
60.0000000000	63.0000000000	19.1644285793	-0.1312304435	0.1783963267	-0.0010552965	-0.0002766551	-0.0121364992	0.9999257548
61.0000000000	63.0000000000	12.0348999545	-0.0306735648	0.0837369525	0.0002326396	0.0011121187	-0.0074647540	0.9999714929
61.0000000000	64.0000000000	19.2447025636	-0.1391054689	0.1172183068	-0.0013860048	0.0014048674	-0.0131137818	0.9999120632
62.0000000000	64.0000000000	12.0379355101	-0.0333630436	0.0878861573	-0.0026517621	0.0003098837	-0.0089173316	0.9999566757
62.0000000000	66.0000000000	21.6979932431	-0.2171792066	0.1541199720	-0.0038769572	0.0004484951	-0.0171696073	0.9998449743
63.0000000000	65.0000000000	12.0547925640	-0.0428432913	0.0869314678	-0.0024738159	0.0006290143	-0.0101931698	0.9999447904
63.0000000000	66.0000000000	16.8715755647	-0.1216141764	0.1160701585	-0.0028399851	0.0004225865	-0.0139036627	0.9998992170
64.0000000000	66.0000000000	9.6617600234	-0.0118732477	0.0717045133	-0.0012241142	0.0001495975	-0.0082529258	0.9999651836
65.0000000000	66.0000000000	4.8173502400	0.0192772834	0.0350493467	-0.0003618224	-0.0002009402	-0.0037114938	0.9999930267
78.0000000000	79.0000000000	7.9710199287	0.0012970550	0.0295950381	0.0017741713	0.0004874119	-0.0077691367	0.9999681271
78.0000000000	81.0000000000	21.3033603703	-0.2612136088	0.0606578761	0.0015844098	0.0030620834	-0.0195975393	0.9998020053
79.0000000000	81.0000000000	13.3347795557	-0.0551873419	0.0446249816	-0.0002036966	0.0025522123	-0.0118339786	0.9999266981
79.0000000000	82.0000000000	18.6441481185	-0.1593635767	0.0507428534	-0.0008847016	0.0035901488	-0.0167399739	0.9998530399
80.0000000000	81.0000000000	8.0107296290	0.0093224124	0.0498670859	0.0002507990	0.0009804925	-0.0074537958	0.9999717079
80.0000000000	82.0000000000	13.3207611001	-0.0483574292	0.0726538927	-0.0004270434	0.0020177435	-0.0123606698	0.9999214770
81.0000000000	82.0000000000	5.3102470053	0.0214984104	0.0332089281	-0.0006807315	0.0010309875	-0.0049080362	0.9999871923
81.0000000000	85.0000000000	23.9598573856	-0.2580594468	0.0864824817	-0.0062022906	0.0029845202	-0.0186664771	0.9998020738
82.0000000000	84.0000000000	13.3162115990	-0.0220702677	0.0663201148	-0.0049900641	0.0002001962	-0.0096693716	0.9999407795
82.0000000000	85.0000000000	18.6513056515	-0.0965758817	0.0914737524	-0.0055170186	0.0019359636	-0.0137635396	0.9998881835
83.0000000000	85.0000000000	10.6832008170	0.0202808555	0.0747823677	-0.0042812251	0.0005514755	-0.0078217762	0.9999600926
83.0000000000	87.0000000000	21.4261044117	-0.1404507211	0.1333798333	-0.0077082126	0.0027517758	-0.0152868174	0.9998496509
84.0000000000	86.0000000000	10.6944881882	0.0053160191	0.0530081722	-0.0021065727	0.0016780532	-0.0076338201	0.9999672351
84.0000000000	88.0000000000	21.4951752254	-0.1469229713	0.0529355940	-0.0048839435	0.0041791528	-0.0156535044	0.9998568145
85.0000000000	88.0000000000	16.1603583405	-0.0433365384	0.0823584965	-0.0043304869	0.0024168987	-0.0115743383	0.9999207169
85.0000000000	89.0000000000	21.6218076215	-0.1464517458	0.1004265715	-0.0044077599	0.0032817466	-0.0153308901	0.9998673740
86.0000000000	88.0000000000	10.8016971028	0.0125969318	0.0358876474	-0.0027831442	0.0024968959	-0.0080196574	0.9999608516
86.0000000000	90.0000000000	21.6488187402	-0.1468047448	0.0786760949	-0.0090450728	0.0020561752	-0.0147008998	0.9998489098
87.0000000000	89.0000000000	10.8785989622	0.0086479950	0.0781324371	-0.0009583009	0.0010963580	-0.0078716804	0.9999679576
87.0000000000	91.0000000000	21.6238404732	-0.1330647911	0.1946986862	-0.0061617904	-0.0072872724	-0.0143732785	0.9998511574
88.0000000000	90.0000000000	10.8479386147	0.0142086827	0.0965607612	-0.0062417771	-0.0004720460	-0.0066987387	0.9999579713
88.0000000000	92.0000000000	21.5954427114	-0.1376034065	0.2701754015	-0.0016857742	0.0004475753	-0.0124932683	0.9999204349
89.0000000000	91.0000000000	10.7458639194	0.0272132409	0.1400206143	-0.0051303156	-0.0084179609	-0.0065160518	0.9999301770
89.0000000000	92.0000000000	16.1335390557	-0.0395979279	0.2544354408	-0.0015980217	-0.0004379848	-0.0087416092	0.9999604186
90.0000000000	92.0000000000	10.7487435018	-0.0099074320	0.1624559262	0.0045466831	0.0009862511	-0.0057909468	0.9999724096
90.0000000000	93.0000000000	16.1921588960	-0.0345793094	0.1375785888	-0.0009766022	0.0072251890	-0.0095113430	0.9999281860
91.0000000000	93.0000000000	10.8318244995	0.0172085189	-0.0779055765	-0.0021102285	0.0142287320	-0.0059021731	0.9998791199
91.0000000000	94.0000000000	18.9183505080	-0.0680531752	-0.2046670898	0.0019097064	0.0114061621	-0.0110580725	0.9998719776
92.0000000000	93.0000000000	5.4433746610	0.0381966280	-0.0142005383	-0.0055553904	0.0061899080	-0.0037543611	0.9999583629
92.0000000000	94.0000000000	13.5311846844	-0.0116837730	-0.0108636941	-0.0014880264	0.0033585627	-0.0088680841	0.9999539304
93.0000000000	94.0000000000	8.0872981834	0.0102561800	0.1032447072	0.0041094520	-0.0027875192	-0.0051040823	0.9999746449
93.0000000000	95.0000000000	10.7881678380	-0.0049026673	0.1443004224	0.0047590275	-0.0042253448	-0.0062733643	0.9999600707
94.0000000000	95.0000000000	2.7010702369	0.0126904121	0.0260066711	0.0006536973	-0.0014393185	-0.0011652269	0.9999980716
94.0000000000	96.0000000000	10.7889600589	-0.0014039636	0.1008715052	0.0014515616	0.0003944343	-0.0064554809	0.9999780318
95.0000000000	96.0000000000	8.0880792599	0.0048335907	0.0515865034	0.0007881251	0.0018311917	-0.0052926131	0.9999840068
95.0000000000	97.0000000000	13.4910954075	-0.0337057697	0.0789118474	0.0012024556	0.0021876983	-0.0079858507	0.9999649965
96.0000000000	97.0000000000	5.4029849027	0.0187138788	0.0471319955	0.0004173846	0.0003566051	-0.0026928172	0.9999962237
96.0000000000	99.0000000000	16.1766827601	-0.0172972888	0.1156017678	0.0031662560	0.0039975913	-0.0053528329	0.9999726703
97.0000000000	98.0000000000	2.6933314462	0.0155503637	0.0249342140	0.0003463063	0.0002329373	-0.0003857843	0.9999998385
97.0000000000	99.0000000000	10.7736838376	0.0220711063	0.0761580374	0.0027400158	0.0036472725	-0.0026606079	0.9999860553
98.0000000000	99.0000000000	8.0803229644	0.0127939089	0.0549799855	0.0023929252	0.0034144727	-0.0022754532	0.9999887187
98.0000000000	100.0000000000	13.4540842582	0.0157129825	0.0760063895	-0.0001010288	0.0014737896	-0.0039759447	0.9999910048
99.0000000000	100.0000000000	5.3734190015	0.0275618642	0.0576504240	-0.0024837102	-0.0019504131	-0.0017043380	0.9999935611
99.0000000000	101.0000000000	10.7538540507	0.0308099814	0.1277667064	-0.0040957728	-0.0024660421	-0.0037814020	0.9999814220
100.0000000000	101.0000000000	5.3806259808	0.0212938389	0.0491884803	-0.0016152545	-0.0005132388	-0.0020752080	0.9999964105
100.0000000000	103.0000000000	16.1276454199	0.0326109280	0.1595393731	-0.0041239793	0.0005356501	-0.0038976931	0.9999837568
101.0000000000	102.0000000000	5.3827739171	0.0417699384	0.0485136430	-0.0023110151	-0.0003270957	-0.0009623291	0.9999968131
101.0000000000	104.0000000000	16.1243910539	0.0561238993	0.1155548766	0.0006918547	0.0057926213	-0.0012602433	0.9999821892
102.0000000000	104.0000000000	10.7416037950	0.0347315870	0.0601227524	0.0029968412	0.0061232696	-0.0002847656	0.9999767214
102.0000000000	106.0000000000	21.4709394315	0.1260824579	0.0079116404	-0.0040561549	0.0043742330	0.0032945725	0.9999767795
103.0000000000	105.0000000000	10.7595764052	0.0478783891	0.0204744717	0.0022571111	0.0067297451	0.0020382082	0.9999727305
103.0000000000	109.0000000000	32.1184370892	0.4952347329	0.0498998688	-0.0120264352	0.0029953014	0.0121604652	0.9998492467
104.0000000000	106.0000000000	10.7291230559	0.0975385564	0.0786250546	-0.0070742518	-0.0017402790	0.0035413114	0.9999671922
104.0000000000	109.0000000000	26.7402505741	0.4454515808	0.2735926263	-0.0152762384	-0.0017086944	0.0115191241	0.9998154963
105.0000000000	106.0000000000	5.3470217095	0.0601056509	0.0559548882	-0.0061407223	-0.0037178304	0.0020727781	0.9999720860
105.0000000000	109.0000000000	21.3581948799	0.3610727307	0.3150814915	-0.0143586081	-0.0036815492	0.0100345356	0.9998397795
106.0000000000	109.0000000000	16.0137731437	0.2321105541	0.1433361152	-0.0081887941	0.0000039303	0.0079925855	0.9999345290
106.0000000000	110.0000000000	21.3759253832	0.3844186151	0.1942259436	-0.0128499754	-0.0010939096	0.0091334699	0.9998751228
107.0000000000	109.0000000000	10.6735383344	0.1145348649	0.0900874070	-0.0080517034	-0.0002253303	0.0044890801	0.9999574828
107.0000000000	110.0000000000	16.0365976792	0.2292738387	0.1437683454	-0.0127170019	-0.0013069841	0.0056288142	0.9999024383
109.0000000000	111.0000000000	10.7143209222	0.1125843668	0.1159308219	-0.0030564211	0.0015293145	0.0027880363	0.9999902731
109.0000000000	113.0000000000	18.7126237260	0.2224088463	0.1502577045	-0.0053941385	0.0008296925	0.0047388606	0.9999738787
110.0000000000	112.0000000000	8.0217333330	0.0603588733	0.0577058847	0.0009035582	0.0034719173	0.0024607220	0.9999905371
110.0000000000	113.0000000000	13.3492207740	0.1256665647	0.0702961246	-0.0007180456	0.0018834884	0.0036162035	0.9999914299
111.0000000000	113.0000000000	7.9986424045	0.0649362909	0.0593255252	-0.0023426798	-0.0006990342	0.0019451372	0.9999951198
111.0000000000	117.0000000000	23.9894100969	0.2617666397	0.2119369387	-0.0006618797	0.0016549876	0.0059970269	0.9999804291
112.0000000000	115.0000000000	13.3313756917	0.1069605334	0.1566771747	0.0003993596	-0.0005089424	0.0034003507	0.9999940095
112.0000000000	118.0000000000	26.6484340972	0.3033870020	0.2702690299	-0.0005817664	0.0007710465	0.0060248522	0.9999813839
113.0000000000	115.0000000000	8.0042774620	0.0490803659	0.0820239129	0.0020336575	0.0010684303	0.0022476110	0.9999948355
113.0000000000	118.0000000000	21.3220407171	0.2145455929	0.1540237089	0.0010581435	0.0023452484	0.0048757575	0.9999848034
114.0000000000	116.0000000000	7.9962116794	0.0568752050	0.0643557939	0.0003787627	0.0014043111	0.0023181682	0.9999962553
114.0000000000	118.0000000000	15.9866967369	0.1485829861	0.1035776090	-0.0002331256	0.0021012432	0.0036928337	0.9999909467
115.0000000000	118.0000000000	13.3181916524	0.1059408413	0.0999043350	-0.0009754267	0.0012843594	0.0026245164	0.9999952554
115.0000000000	120.0000000000	21.3201272155	0.2062189254	0.1587743441	-0.0010583556	0.0020233560	0.0036304173	0.9999908029
116.0000000000	120.0000000000	15.9927643587	0.1349137620	0.1299225768	-0.0006947948	0.0014376132	0.0023796753	0.9999958938
116.0000000000	121.0000000000	21.3183690068	0.1948940699	0.1570611031	-0.0015064189	0.0022094855	0.0019303843	0.9999945612
117.0000000000	120.0000000000	13.3328162270	0.1087900809	0.1271374880	-0.0007147965	0.0007467594	0.0018240944	0.9999978020
117.0000000000	122.0000000000	21.3070182718	0.1874469785	0.1781893880	-0.0014306566	0.0013655844	0.0016628296	0.9999966617
118.0000000000	120.0000000000	8.0021774040	0.0581402184	0.0795845497	-0.0000822860	0.0007382356	0.0010065220	0.9999992176
118.0000000000	123.0000000000	21.3011376166	0.1608226270	0.1669591894	-0.0008001829	0.0023566509	0.0006330757	0.9999967026
119.0000000000	120.0000000000	5.3296572934	0.0367401260	0.0498982338	-0.0001553934	0.0012557873	0.0006622915	0.9999989801
119.0000000000	123.0000000000	18.6287607296	0.1302787613	0.1234894496	-0.0008729263	0.0028744205	0.0002890979	0.9999954461
120.0000000000	121.0000000000	5.3257314121	0.0345859853	0.0425175543	-0.0008091383	0.0007741143	-0.0004499178	0.9999992718
120.0000000000	123.0000000000	13.2989893069	0.0758991587	0.1070251246	-0.0007159921	0.0016191693	-0.0003738404	0.9999983629
121.0000000000	123.0000000000	7.9731040929	0.0483711945	0.0769209774	0.0000927064	0.0008450357	0.0000768327	0.9999996357
121.0000000000	124.0000000000	13.3074100752	0.0885301745	0.1120808696	-0.0005215083	0.0021249373	-0.0007156713	0.9999973502
122.0000000000	123.0000000000	5.3245726135	0.0280643791	0.0506159071	-0.0000014124	0.0009990762	-0.0002117730	0.9999994785
122.0000000000	124.0000000000	10.6589160347	0.0651527275	0.0841270807	-0.0006153796	0.0022790799	-0.0010043026	0.9999967092
123.0000000000	124.0000000000	5.3342487342	0.0393472495	0.0441687439	-0.0006134463	0.0012798769	-0.0007931412	0.9999986783
123.0000000000	126.0000000000	13.3392559080	0.0775969424	0.1004640309	-0.0006208163	0.0010178877	-0.0008182470	0.9999989545
124.0000000000	126.0000000000	8.0047669679	0.0508655610	0.0768421534	-0.0000071300	-0.0002619798	-0.0000252758	0.9999999653
124.0000000000	130.0000000000	23.9838648880	0.1696398745	0.2164867905	-0.0006412235	0.0019073389	0.0007719257	0.9999976775
125.0000000000	126.0000000000	5.3350692049	0.0272333686	0.0525687073	0.0002787850	-0.0000516424	-0.0004000363	0.9999998798
125.0000000000	131.0000000000	26.6412029388	0.1635410656	0.2205810089	0.0002193016	0.0019847479	0.0002967402	0.9999979623
126.0000000000	128.0000000000	8.0101635061	0.0617557472	0.0768607080	-0.0005100641	0.0001383534	0.0006477883	0.9999996505
126.0000000000	131.0000000000	21.3060459135	0.1534500088	0.1657373213	-0.0000602617	0.0020365605	0.0006962121	0.9999976820
127.0000000000	129.0000000000	10.6579085380	0.0670034771	0.1010579566	-0.0006745705	0.0011235099	-0.0003203747	0.9999990900
127.0000000000	132.0000000000	21.2886655379	0.1318557783	0.1623562503	0.0001622539	0.0021834074	0.0006757243	0.9999973749
128.0000000000	130.0000000000	7.9690483816	0.0474398812	0.0566731843	-0.0001225814	0.0020309458	0.0001506153	0.9999979188
128.0000000000	133.0000000000	18.6090161202	0.1096900650	0.1184558172	0.0003992027	0.0027824599	0.0006714459	0.9999958238
129.0000000000	130.0000000000	2.6567678656	0.0195437273	0.0175163653	0.0000742123	0.0008365991	0.0005772835	0.9999994807
129.0000000000	134.0000000000	18.6319396944	0.1344914944	0.1384025405	0.0000155529	0.0016349946	0.0008539427	0.9999982987
130.0000000000	131.0000000000	5.3267232739	0.0253181894	0.0576122796	0.0005737902	-0.0001331290	-0.0001000106	0.9999998215
130.0000000000	136.0000000000	23.9710607058	0.1519921408	0.1895231053	-0.0006723323	0.0028239962	-0.0000528975	0.9999957851
131.0000000000	133.0000000000	5.3129338968	0.0348264317	0.0459475105	-0.0000529577	0.0008848552	0.0006214920	0.9999994140
131.0000000000	136.0000000000	18.6443633908	0.1305512902	0.1267976965	-0.0012464094	0.0029570276	0.0000455823	0.9999948502
132.0000000000	134.0000000000	8.0013746645	0.0470599836	0.0699855454	-0.0008190827	0.0005761976	-0.0001451585	0.9999994880
132.0000000000	137.0000000000	18.6609996848	0.1083227861	0.1312386383	-0.0017482732	0.0018618039	-0.0010389475	0.9999961989
133.0000000000	134.0000000000	5.3353893120	0.0319720137	0.0505715281	-0.0005790581	0.0000472506	-0.0002458899	0.9999998010
133.0000000000	137.0000000000	15.9949593644	0.0910615027	0.1231391736	-0.0015076470	0.0013331661	-0.0011398615	0.9999973252
134.0000000000	136.0000000000	7.9959511795	0.0510423053	0.0546922388	-0.0006130793	0.0020257373	-0.0003298194	0.9999977059
134.0000000000	140.0000000000	21.3162233301	0.1126514996	0.1496621916	-0.0002355586	0.0024684177	-0.0007419733	0.9999966504
135.0000000000	136.0000000000	5.3228876389	0.0347630909	0.0397434511	-0.0005506762	0.0012966463	-0.0002510897	0.9999989762
135.0000000000	142.0000000000	29.3098112329	0.1399480101	0.2180680347	0.0009768090	0.0018587806	-0.0010814180	0.9999972107
136.0000000000	138.0000000000	5.3255628442	0.0335286111	0.0561763621	-0.0003899213	-0.0019681045	-0.0003551518	0.9999979242
136.0000000000	143.0000000000	26.6695778376	0.1300236241	0.2624949423	0.0018867847	0.0014073540	-0.0003434646	0.9999971707
137.0000000000	141.0000000000	15.9738107743	0.0976374098	0.1386432494	0.0011276573	0.0009680616	-0.0002605821	0.9999988617
137.0000000000	143.0000000000	24.0062884356	0.1420761147	0.1973406406	0.0022001326	0.0021478145	0.0002201237	0.9999952489
138.0000000000	142.0000000000	18.6612854194	0.0966114554	0.1110840991	0.0019165057	0.0025319429	-0.0004756726	0.9999948450
138.0000000000	146.0000000000	34.6623167540	0.1914039714	0.1387821318	0.0020699055	0.0054418088	0.0005504825	0.9999828994
139.0000000000	143.0000000000	16.0204355941	0.0985207498	0.1164767287	0.0018784497	0.0021201214	0.0004301197	0.9999958957
139.0000000000	146.0000000000	29.3380123220	0.1896084917	0.1662940665	0.0016712849	0.0041858132	0.0009709987	0.9999893714
140.0000000000	143.0000000000	13.3496911263	0.0708430183	0.1252638932	0.0015081508	0.0009649420	0.0000679547	0.9999983949
140.0000000000	145.0000000000	21.3458303466	0.1161537283	0.1811009088	0.0017974924	0.0020241126	0.0004870630	0.9999962174
141.0000000000	144.0000000000	13.3479765042	0.0825503818	0.1072605453	0.0009936368	0.0017866698	0.0003372340	0.9999978534
141.0000000000	148.0000000000	29.3709880404	0.2119987893	0.1705915310	0.0006369517	0.0030122964	0.0021640658	0.9999929186
142.0000000000	144.0000000000	7.9988260237	0.0514054923	0.0614670621	0.0002793731	0.0014514039	0.0003398449	0.9999988499
142.0000000000	148.0000000000	24.0217875844	0.1810605640	0.1353627265	-0.0000779252	0.0026783345	0.0021656812	0.9999940651
143.0000000000	146.0000000000	13.3173103194	0.0799247719	0.1059597954	-0.0002074097	0.0020668020	0.0005365592	0.9999976987
143.0000000000	148.0000000000	21.3385083572	0.1429906211	0.1465045778	-0.0004358549	0.0018337366	0.0016811776	0.9999968105
144.0000000000	147.0000000000	10.6815463235	0.0721275839	0.0859733290	-0.0009272645	0.0018625008	0.0011510681	0.9999971732
144.0000000000	148.0000000000	16.0227721439	0.1188307578	0.1203337352	-0.0003595297	0.0012275675	0.0018249749	0.9999975166
145.0000000000	146.0000000000	5.3212331192	0.0310831438	0.0460853369	-0.0004961256	0.0010072611	0.0001179530	0.9999993627
145.0000000000	148.0000000000	13.3423812524	0.0874730559	0.1035973511	-0.0007258808	0.0007746229	0.0012623969	0.9999986397
146.0000000000	148.0000000000	8.0210251104	0.0544345787	0.0737279503	-0.0002309357	-0.0002331783	0.0011440965	0.9999992917
146.0000000000	149.0000000000	10.6910528060	0.0742247553	0.1084338855	0.0003059788	-0.0001181132	0.0015660949	0.9999987199
147.0000000000	148.0000000000	5.3411531942	0.0343237638	0.0543319921	0.0005657472	-0.0006362108	0.0006743738	0.9999994102
147.0000000000	149.0000000000	8.0111716603	0.0515500885	0.0912139846	0.0011025452	-0.0005217340	0.0010966802	0.9999986547
148.0000000000	149.0000000000	2.6700829006	0.0136647819	0.0334672857	0.0005371440	0.0001143530	0.0004219003	0.9999997602
148.0000000000	152.0000000000	15.9518532628	0.1198646472	0.1439739981	0.0000762331	0.0011356864	0.0024564709	0.9999963351
149.0000000000	150.0000000000	5.2981785026	0.0292403028	0.0458229628	0.0002218328	0.0012409431	0.0009008323	0.9999987997
149.0000000000	151.0000000000	7.9617506246	0.0535358088	0.0756939795	0.0000712244	0.0010548863	0.0009138342	0.9999990235
150.0000000000	151.0000000000	2.6635299689	0.0195122768	0.0364717822	-0.0001507920	-0.0001859188	0.0000128560	0.9999999713
150.0000000000	156.0000000000	23.8932060305	0.2033306780	0.2294382087	-0.0027987549	0.0006227169	0.0023943752	0.9999930231
151.0000000000	152.0000000000	5.3200577817	0.0318585227	0.0489648535	-0.0005331454	-0.0000316979	0.0011195772	0.9999992306
151.0000000000	156.0000000000	21.2297504924	0.1832150569	0.1851319952	-0.0026475112	0.0008083086	0.0023821341	0.9999933314
152.0000000000	153.0000000000	2.6607171257	0.0161015627	0.0277449161	-0.0003194960	0.0003698699	0.0003654304	0.9999998138
152.0000000000	160.0000000000	31.8419324780	0.2562879985	0.2373225020	-0.0024264248	0.0005765456	0.0008382484	0.9999965387
153.0000000000	155.0000000000	7.9425182466	0.0576103874	0.0685219349	-0.0017717843	0.0004082431	0.0005888460	0.9999981737
153.0000000000	159.0000000000	26.5328286517	0.1947985993	0.2089562638	-0.0023903833	0.0000419077	0.0006734605	0.9999969154
154.0000000000	156.0000000000	7.9464728168	0.0441393657	0.0752292495	-0.0007874671	0.0000315762	0.0002123838	0.9999996669
