idx1	idx2	t_1	t_2	t_3	q_1	q_2	q_3	q_4
20.0000000000	25.0000000000	10.6436505556	0.4384081252	-0.0436548607	0.0059344606	0.0060173324	0.0250879953	0.9996495218
20.0000000000	29.0000000000	20.1335419540	1.1291161754	-0.1230183634	0.0139028341	0.0084309148	0.0525139420	0.9984878150
21.0000000000	27.0000000000	13.0349377675	0.4417470102	-0.0126473581	0.0074815872	0.0052511517	0.0219139622	0.9997180750
21.0000000000	30.0000000000	20.4482977285	1.0345308890	-0.0410162362	0.0109828885	0.0100705151	0.0543305073	0.9984118173
22.0000000000	28.0000000000	13.3827684721	0.3153084638	0.0225634825	0.0090888039	0.0052797964	0.0232177713	0.9996751735
22.0000000000	31.0000000000	19.7537180591	0.8707559138	0.0081620980	0.0081553074	0.0051472859	0.0511796893	0.9986428970
23.0000000000	28.0000000000	11.4445066054	0.1874771633	0.0085470716	0.0079698642	0.0054745801	0.0187496015	0.9997774566
23.0000000000	30.0000000000	15.6972050754	0.4749787389	0.0039230280	0.0079933289	0.0083496938	0.0401107791	0.9991283775
24.0000000000	29.0000000000	11.5606343738	0.2328229162	0.0107141629	0.0090693735	0.0035377764	0.0282700157	0.9995529185
24.0000000000	31.0000000000	15.8186335141	0.6009400627	-0.0049743895	0.0071225192	0.0051544177	0.0448116671	0.9989567639
25.0000000000	29.0000000000	9.5128775948	0.2135073706	0.0296547312	0.0078679879	0.0023825797	0.0274791004	0.9995885739
25.0000000000	32.0000000000	16.9452627293	0.9087571988	0.0442342233	0.0055626260	0.0014943189	0.0518098638	0.9986403568
26.0000000000	30.0000000000	9.5634683400	0.3335860569	0.0102009648	0.0049240782	0.0075736007	0.0357415417	0.9993202371
26.0000000000	32.0000000000	14.8630729495	0.8495986985	0.0153844773	0.0036154437	0.0021160006	0.0501548926	0.9987326659
27.0000000000	30.0000000000	7.4321332128	0.2674767640	0.0431729534	0.0034454702	0.0049906633	0.0324183488	0.9994559884
27.0000000000	33.0000000000	14.8759129715	0.9794302498	0.0890111266	0.0025022865	0.0037603793	0.0525563974	0.9986077424
28.0000000000	32.0000000000	9.5723164478	0.4917214813	0.0887133693	-0.0014852804	-0.0023168410	0.0357864978	0.9993556688
28.0000000000	34.0000000000	13.8494984495	0.8818483120	0.1192938586	-0.0013791846	0.0008206627	0.0468169660	0.9989021954
29.0000000000	32.0000000000	7.4592336446	0.2863217208	0.0423530953	-0.0023793335	-0.0006308517	0.0243483052	0.9997005056
29.0000000000	35.0000000000	13.8859181532	0.7601077804	0.0679447182	-0.0013661242	0.0009209903	0.0417116669	0.9991283313
30.0000000000	33.0000000000	7.4734788979	0.2286609760	0.1170828363	-0.0010801310	-0.0011254231	0.0201541323	0.9997956680
30.0000000000	36.0000000000	13.9093685354	0.6491407117	0.2027639426	-0.0000929107	-0.0031062329	0.0394049452	0.9992184911
31.0000000000	34.0000000000	7.4828944470	0.2041700622	0.0768194599	-0.0002893156	0.0006599880	0.0188569276	0.9998219326
31.0000000000	37.0000000000	15.0215831938	0.7399852228	0.1512446026	0.0023603258	-0.0017033776	0.0451832119	0.9989744765
32.0000000000	35.0000000000	6.4421547982	0.1602541816	0.0189781726	0.0010602824	0.0014850252	0.0173751468	0.9998473757
32.0000000000	38.0000000000	14.0193099808	0.6968756601	0.0660014538	0.0041252128	-0.0005109227	0.0464134014	0.9989136688
33.0000000000	36.0000000000	6.4477810149	0.1605992582	0.0718053612	0.0009681432	-0.0020217460	0.0192552666	0.9998120873
33.0000000000	39.0000000000	14.0707570900	0.7393721949	0.1872304263	0.0042682896	-0.0041027295	0.0503997269	0.9987115784
34.0000000000	37.0000000000	7.5534305859	0.2511282494	0.0846149434	0.0025869827	-0.0024199666	0.0263386390	0.9996468013
34.0000000000	40.0000000000	15.2383019672	0.9531393304	0.1996134529	0.0060987671	-0.0039515349	0.0585710750	0.9982567904
35.0000000000	38.0000000000	7.5910520460	0.2731462148	0.0686950251	0.0029876490	-0.0020167227	0.0290567185	0.9995712650
35.0000000000	42.0000000000	17.5670231070	1.3447660241	0.1867448331	0.0049094426	-0.0024654994	0.0672228978	0.9977228577
36.0000000000	39.0000000000	7.6400184472	0.2850141261	0.0837230835	0.0033234904	-0.0021162081	0.0311551412	0.9995067950
36.0000000000	43.0000000000	18.8274914552	1.5496217650	0.2455737819	0.0046388657	-0.0062015827	0.0702282321	0.9975008856
37.0000000000	41.0000000000	9.9437287261	0.4856601292	0.0936233952	0.0034055612	-0.0012474001	0.0403007125	0.9991810140
37.0000000000	43.0000000000	15.6106393580	1.0880083396	0.1644208663	0.0034706367	-0.0047249424	0.0578406082	0.9983086164
38.0000000000	42.0000000000	10.0217821602	0.4908798234	0.0730269258	0.0019904305	-0.0003941219	0.0382009896	0.9992680157
38.0000000000	44.0000000000	15.7554445688	1.0720299318	0.1385863619	0.0031813331	-0.0023698726	0.0550445070	0.9984760213
39.0000000000	43.0000000000	11.2451084111	0.5662739993	0.1082679521	0.0012767918	-0.0039987264	0.0391271006	0.9992254250
39.0000000000	45.0000000000	15.8904989336	1.0240903211	0.1720222303	0.0029918459	-0.0031858800	0.0519899476	0.9986380447
40.0000000000	44.0000000000	10.2581561440	0.4330509603	0.0876092459	0.0007017250	-0.0020123426	0.0318733181	0.9994896446
40.0000000000	45.0000000000	12.5899954870	0.6130336818	0.1155478288	0.0015978342	-0.0022810019	0.0384898929	0.9992551086
41.0000000000	44.0000000000	8.0236551390	0.2592324664	0.0822133520	0.0007981037	-0.0023504797	0.0238244614	0.9997130755
41.0000000000	46.0000000000	13.8826065966	0.6713064460	0.1563678822	0.0043062695	-0.0028464019	0.0380843979	0.9992611934
42.0000000000	45.0000000000	8.0975472496	0.2518318998	0.0874193560	0.0020149712	-0.0022716568	0.0234840867	0.9997195993
42.0000000000	47.0000000000	14.0002838476	0.6285740485	0.1588343467	0.0083646518	-0.0047995552	0.0368767419	0.9992732873
43.0000000000	46.0000000000	8.1993836477	0.2389100757	0.0463214893	0.0044359989	0.0004926156	0.0205039683	0.9997798090
43.0000000000	48.0000000000	12.9589856464	0.4924394779	0.0904552690	0.0133900593	-0.0019415348	0.0347921407	0.9993029789
44.0000000000	47.0000000000	8.2509846355	0.2086622555	0.0657038487	0.0072338024	-0.0029133849	0.0200075208	0.9997694151
44.0000000000	49.0000000000	14.2170097933	0.6032699375	0.1479451990	0.0144060478	-0.0010283584	0.0446359166	0.9988989154
45.0000000000	47.0000000000	5.9141828022	0.0993857911	0.0436050687	0.0063198585	-0.0026503314	0.0133900513	0.9998868644
45.0000000000	50.0000000000	14.2925647263	0.6440539661	0.1474130019	0.0139487335	-0.0027809468	0.0494919748	0.9986732417
46.0000000000	49.0000000000	8.3549489538	0.2332013518	0.0898197772	0.0108898953	-0.0005077111	0.0303834627	0.9994788630
46.0000000000	51.0000000000	14.3979931241	0.8051177206	0.1595909460	0.0135553592	-0.0019200757	0.0585374802	0.9981913288
47.0000000000	49.0000000000	5.9774221690	0.1565050567	0.0434502113	0.0072863549	0.0019167196	0.0246056001	0.9996688450
47.0000000000	51.0000000000	12.0269042924	0.6592085240	0.0805304099	0.0100152666	0.0005894386	0.0527651390	0.9985565518
48.0000000000	50.0000000000	6.0081252118	0.1958537630	0.0299117691	0.0024966716	0.0002910833	0.0275547295	0.9996171361
48.0000000000	53.0000000000	15.7523838770	1.2509608961	0.0981346637	0.0043660612	-0.0010173377	0.0720587427	0.9973903148
49.0000000000	52.0000000000	8.5142462399	0.3936780157	0.0798643281	0.0029581246	-0.0018552484	0.0395964437	0.9992096523
49.0000000000	55.0000000000	18.4489789190	1.6871054071	0.1946410691	0.0053982974	-0.0028516031	0.0769238072	0.9970182820
50.0000000000	54.0000000000	12.2895317544	0.7940603275	0.0879701859	0.0023306393	0.0009676094	0.0538115651	0.9985479194
50.0000000000	56.0000000000	18.5707304506	1.6366048851	0.1491013305	0.0071385914	-0.0034639383	0.0713514871	0.9974196744
51.0000000000	54.0000000000	8.6571849027	0.4305674040	0.0730487407	0.0000035289	0.0004107332	0.0371454627	0.9993097847
51.0000000000	57.0000000000	16.2195622191	1.2077033745	0.1619359423	0.0057857721	-0.0038364506	0.0576711158	0.9983114989
52.0000000000	55.0000000000	10.0062986822	0.5037655831	0.0724356007	0.0024745160	-0.0009858422	0.0373830574	0.9992974592
52.0000000000	58.0000000000	17.5169897388	1.2269840811	0.1750626900	0.0094771919	0.0013494656	0.0511360289	0.9986458173
53.0000000000	56.0000000000	8.8481495069	0.3334967085	0.0544381980	0.0052456661	-0.0024038575	0.0268406945	0.9996230697
53.0000000000	59.0000000000	17.5664084454	0.9727125787	0.1353175599	0.0132122340	0.0047371637	0.0383497568	0.9991657982
54.0000000000	57.0000000000	7.5991274226	0.2135652991	0.0951146334	0.0056120590	-0.0044585582	0.0205509676	0.9997631138
54.0000000000	59.0000000000	15.0634275975	0.6406275912	0.1897065138	0.0125554095	0.0024331077	0.0291160982	0.9994942193
55.0000000000	58.0000000000	7.5439360313	0.1605004654	0.0855878534	0.0071002348	0.0021052727	0.0137549856	0.9998779700
55.0000000000	60.0000000000	13.7170833874	0.4068871292	0.1175979114	0.0121057345	0.0051226320	0.0197771499	0.9997179973
56.0000000000	59.0000000000	8.7402904296	0.1710470483	0.0346457971	0.0081852943	0.0069837792	0.0114603860	0.9998764360
56.0000000000	62.0000000000	17.1296762803	0.4725148620	0.0150833258	0.0152888840	0.0088793968	0.0162496695	0.9997116357
57.0000000000	60.0000000000	9.9251686078	0.1746475773	0.0252471353	0.0092737867	0.0074134768	0.0108352522	0.9998708089
57.0000000000	62.0000000000	15.8671259981	0.3724527819	0.0077125502	0.0142315153	0.0086740304	0.0132879495	0.9997728020
58.0000000000	60.0000000000	6.1774113036	0.0771072169	0.0557147127	0.0050348528	0.0029912335	0.0060127439	0.9999647742
58.0000000000	64.0000000000	17.7681465348	0.3331796372	0.1337291211	0.0062725097	0.0023282913	-0.0001557858	0.9999776050
59.0000000000	63.0000000000	10.6884235062	0.1500211438	0.1215952933	0.0055593509	0.0010835353	0.0040283307	0.9999758458
59.0000000000	66.0000000000	19.5327334581	0.0645596924	0.2182867203	0.0002384141	0.0001776655	-0.0266288817	0.9996453442
60.0000000000	63.0000000000	8.2394453590	0.0991262979	0.0980998038	0.0034191429	0.0004612477	0.0016828362	0.9999926324
60.0000000000	66.0000000000	17.0831262925	-0.0274011250	0.2061696460	-0.0018842512	-0.0004975310	-0.0289747897	0.9995782429
61.0000000000	64.0000000000	7.9880960729	0.0505913990	0.1374783640	-0.0026449887	-0.0027547192	-0.0081232302	0.9999597135
61.0000000000	67.0000000000	15.6332908648	-0.2571133597	0.2636215278	-0.0084814661	-0.0047802663	-0.0434009969	0.9990102939
62.0000000000	66.0000000000	11.1376638234	-0.1505704579	0.1666822536	-0.0068011952	-0.0018660104	-0.0314516285	0.9994803934
62.0000000000	67.0000000000	13.2928677679	-0.2941778235	0.2055258587	-0.0095601732	-0.0040252588	-0.0439051613	0.9989818503
63.0000000000	66.0000000000	8.8431039165	-0.1555235958	0.1171954507	-0.0052894040	-0.0010544851	-0.0306558680	0.9995154466
63.0000000000	69.0000000000	16.3275341655	-0.9225821308	0.2384751950	-0.0119722138	-0.0015770627	-0.0785380467	0.9968379779
64.0000000000	67.0000000000	7.6497681497	-0.1840065758	0.0827052208	-0.0059194826	-0.0019821918	-0.0352733417	0.9993582051
64.0000000000	70.0000000000	15.0674624150	-1.0466710225	0.1871272925	-0.0094120216	-0.0015080511	-0.0837991620	0.9964370728
65.0000000000	68.0000000000	7.5937631256	-0.2418694654	0.1014996465	-0.0070198450	-0.0017363524	-0.0424257295	0.9990734529
65.0000000000	71.0000000000	14.9132002785	-1.2012774466	0.2204787225	-0.0085659132	-0.0012948661	-0.0897932449	0.9959227488
66.0000000000	70.0000000000	9.6094177077	-0.5323348802	0.1321199459	-0.0062203365	-0.0016133373	-0.0610509241	0.9981139660
66.0000000000	72.0000000000	14.6567026143	-1.3031855480	0.2116659207	-0.0090324319	0.0007458225	-0.0926634876	0.9956562343
67.0000000000	70.0000000000	7.4604308338	-0.3385445367	0.0677999809	-0.0036204927	0.0006321021	-0.0485879820	0.9988121447
67.0000000000	74.0000000000	16.3968504568	-1.7054466302	0.1536598674	-0.0086337600	0.0044876690	-0.1038304550	0.9945474125
68.0000000000	71.0000000000	7.3748439931	-0.3368440588	0.0843328322	-0.0016677372	0.0007025374	-0.0474515277	0.9988719025
68.0000000000	74.0000000000	14.2738078267	-1.2782804282	0.1514572510	-0.0057664601	0.0037196983	-0.0895827302	0.9959557451
69.0000000000	72.0000000000	7.2017088958	-0.3082299264	0.0962806305	-0.0024027826	0.0014101006	-0.0448169655	0.9989913302
69.0000000000	75.0000000000	13.9268715081	-1.1854371747	0.1675528566	-0.0060151387	0.0038049506	-0.0842090899	0.9964226862
70.0000000000	73.0000000000	7.0829413023	-0.2933697659	0.0768851548	-0.0046212049	0.0020137289	-0.0439119974	0.9990226854
70.0000000000	76.0000000000	13.6994787894	-1.1326201013	0.1188704466	-0.0079670313	0.0071933166	-0.0807123515	0.9966796371
71.0000000000	74.0000000000	6.9570490322	-0.2834433707	0.0748228050	-0.0042125327	0.0028915801	-0.0422198971	0.9990952776
71.0000000000	77.0000000000	14.3417473391	-1.1949725204	0.1180250376	-0.0094635972	0.0077590047	-0.0838428130	0.9964038443
72.0000000000	75.0000000000	6.7764921884	-0.2718754562	0.0875676154	-0.0036666704	0.0023288117	-0.0394668573	0.9992114388
72.0000000000	78.0000000000	13.9660736046	-1.1262720280	0.1127799203	-0.0104357728	0.0099003910	-0.0863628036	0.9961598983
73.0000000000	76.0000000000	6.6644649128	-0.2559727678	0.0636895663	-0.0035067206	0.0052023824	-0.0368500766	0.9993011108
73.0000000000	78.0000000000	12.0056830778	-0.8157568537	0.0723529583	-0.0090303621	0.0102801410	-0.0741421045	0.9971538094
74.0000000000	77.0000000000	7.4349369691	-0.2858011069	0.0810468069	-0.0053427939	0.0048244335	-0.0416935631	0.9991045121
74.0000000000	78.0000000000	10.0669339349	-0.5559310743	0.0878453732	-0.0084022200	0.0084020075	-0.0627116563	0.9979609497
75.0000000000	78.0000000000	7.2343966983	-0.2849730292	0.0546462747	-0.0069645665	0.0074775022	-0.0469674010	0.9988441545
75.0000000000	80.0000000000	11.4457546833	-0.8545775080	0.0528087722	-0.0094421961	0.0085053964	-0.0865372522	0.9961675598
76.0000000000	78.0000000000	5.3675858565	-0.1651350676	0.0618707059	-0.0055204185	0.0050126029	-0.0373560278	0.9992741996
76.0000000000	80.0000000000	9.5890926696	-0.6535747786	0.0793501247	-0.0079139737	0.0060786513	-0.0769543145	0.9969846802
77.0000000000	79.0000000000	4.3472175638	-0.1490077930	0.0466677058	-0.0043070661	0.0024563559	-0.0362250572	0.9993313568
77.0000000000	81.0000000000	8.5525349392	-0.6487141611	0.0645974454	-0.0054065123	0.0072146567	-0.0767722946	0.9970078902
78.0000000000	80.0000000000	4.2458333498	-0.1723127271	0.0563026291	-0.0022457885	0.0012059435	-0.0396611869	0.9992099341
79.0000000000	81.0000000000	4.2303398054	-0.1941500165	0.0356759341	-0.0011814838	0.0048956510	-0.0405865099	0.9991633360
91.0000000000	97.0000000000	22.4895867820	-4.6601292862	-0.1039591789	-0.0094532343	0.0012603108	-0.1931062516	0.9811315017
105.0000000000	107.0000000000	10.7005553583	-0.6740074643	0.1633280353	-0.0029567686	-0.0032594239	-0.0721572602	0.9973835589
105.0000000000	108.0000000000	16.6561354527	-1.6823731774	0.2792422711	-0.0110492533	-0.0021610379	-0.1145128409	0.9933579683
106.0000000000	108.0000000000	10.6492232709	-0.6082373631	0.1062533199	-0.0119618128	0.0021832147	-0.0738968527	0.9971917588
106.0000000000	109.0000000000	14.9544366038	-1.3433152702	0.1561895118	-0.0153955643	0.0060539878	-0.1077537953	0.9940399617
107.0000000000	108.0000000000	6.0393615654	-0.1411338945	0.0733086767	-0.0083005191	0.0006237140	-0.0425056087	0.9990615525
107.0000000000	112.0000000000	22.3977673932	-3.6652373241	0.2022421210	-0.0150275872	0.0066056666	-0.1778528257	0.9839201742
108.0000000000	111.0000000000	14.0083700807	-1.4743967535	0.1004878781	-0.0052877748	0.0084792181	-0.1146811877	0.9933520864
108.0000000000	114.0000000000	22.6934465281	-4.0878310551	0.2054807021	-0.0188610082	-0.0000276010	-0.1840574580	0.9827345083
109.0000000000	112.0000000000	12.3410656259	-1.1958199215	0.1305383331	-0.0030583972	0.0030993973	-0.1021014310	0.9947644634
109.0000000000	115.0000000000	22.0863935231	-3.9143550745	0.3598128186	-0.0179034928	-0.0020513627	-0.1783733468	0.9837978481
110.0000000000	113.0000000000	10.6039800080	-0.8701608178	0.2047076934	-0.0068485178	-0.0087388033	-0.0845373870	0.9963584502
110.0000000000	116.0000000000	19.0585225626	-2.8154823432	0.4660846726	-0.0176905683	-0.0070305297	-0.1505011534	0.9884265366
111.0000000000	114.0000000000	9.0494120117	-0.5678440668	0.2394399258	-0.0119752939	-0.0095499977	-0.0702927816	0.9974088002
111.0000000000	119.0000000000	22.9628747136	-3.9467973387	0.7036040251	-0.0200644866	-0.0032257228	-0.1652704989	0.9860388802
112.0000000000	116.0000000000	12.4931569787	-1.0882786821	0.3488434729	-0.0169392114	-0.0074663815	-0.0956584293	0.9952420716
112.0000000000	119.0000000000	20.4433738886	-3.0370911808	0.5812140754	-0.0189305159	-0.0017428742	-0.1441745057	0.9893696528
113.0000000000	117.0000000000	12.2106108162	-1.0322894818	0.1446738581	-0.0135235797	0.0040763870	-0.0919199716	0.9956662165
113.0000000000	121.0000000000	22.0136182795	-3.2600667099	0.2217649149	-0.0172797903	0.0029649478	-0.1280918209	0.9916073333
114.0000000000	118.0000000000	12.0203074297	-0.9990714121	0.1248339822	-0.0086393764	0.0073562978	-0.0858602358	0.9962425739
114.0000000000	121.0000000000	19.5975806691	-2.4771036000	0.1850638237	-0.0125665470	0.0026665664	-0.1086191791	0.9940004252
115.0000000000	119.0000000000	10.5922499343	-0.7404073134	0.1231588808	-0.0057670245	0.0051323504	-0.0673975739	0.9976963303
115.0000000000	122.0000000000	18.0925953019	-1.8556328656	0.1923662180	-0.0072305935	0.0075264455	-0.0824756638	0.9965384268
116.0000000000	120.0000000000	10.3805950111	-0.6113286642	0.0665973342	-0.0045239017	0.0031461310	-0.0550679336	0.9984674050
116.0000000000	122.0000000000	15.7155012926	-1.2384901907	0.1187805106	-0.0045185075	0.0086933581	-0.0638235639	0.9979131031
117.0000000000	120.0000000000	6.8137922375	-0.1974887494	0.0552521612	-0.0023090641	0.0000787409	-0.0294161758	0.9995645805
117.0000000000	124.0000000000	17.3039217166	-0.9005819059	0.1715737055	-0.0051888616	0.0014808250	-0.0338216919	0.9994133159
118.0000000000	121.0000000000	7.7169846888	-0.1618105200	0.1589404796	-0.0033616878	-0.0047961800	-0.0229353687	0.9997197930
118.0000000000	124.0000000000	14.9866252906	-0.4680470976	0.2631068814	-0.0050478477	-0.0023920060	-0.0203438356	0.9997774382
119.0000000000	122.0000000000	7.5811978059	-0.0976300198	0.1397775007	-0.0015508345	0.0023828473	-0.0151151040	0.9998817183
119.0000000000	126.0000000000	16.7393655280	-0.2145421078	0.2658998024	-0.0049777242	-0.0018312549	0.0000039392	0.9999859343
120.0000000000	123.0000000000	8.4701412962	-0.0782936771	0.0984627500	-0.0014963852	0.0023454328	-0.0071600419	0.9999704964
120.0000000000	125.0000000000	12.5280630925	-0.0682017208	0.1318034630	-0.0045435307	0.0001980849	-0.0000900134	0.9999896544
121.0000000000	124.0000000000	7.2767104109	0.0270169874	0.0334437716	-0.0017282121	0.0023563899	0.0026082967	0.9999923287
121.0000000000	126.0000000000	11.2930559613	0.1307886781	0.0595652717	-0.0024238475	0.0023361623	0.0133906704	0.9999046741
122.0000000000	124.0000000000	5.1415590202	0.0417194074	0.0906344353	-0.0026316252	-0.0042777614	0.0043267664	0.9999780270
122.0000000000	127.0000000000	12.1196117046	0.2940343076	0.2354781254	-0.0011415558	-0.0041450531	0.0255525767	0.9996642342
123.0000000000	126.0000000000	6.0590136764	0.1268889025	0.0806970178	-0.0021546996	-0.0010562336	0.0135300884	0.9999055847
123.0000000000	129.0000000000	12.9462883322	0.5276831409	0.1696686073	0.0003575770	0.0011151099	0.0377270645	0.9992873947
124.0000000000	127.0000000000	6.9809616025	0.1913070146	0.0862932944	0.0015805898	0.0000690616	0.0212206785	0.9997735642
124.0000000000	130.0000000000	13.8016405733	0.7018083355	0.1495742607	0.0021905463	-0.0005443535	0.0450097434	0.9989839980
125.0000000000	128.0000000000	6.9378336245	0.2131852699	0.0638401712	0.0029166568	0.0025553900	0.0236112940	0.9997136940
125.0000000000	131.0000000000	13.7175509102	0.7572614277	0.1209247060	0.0029015041	0.0002381733	0.0476935617	0.9988577720
126.0000000000	129.0000000000	6.8957668951	0.2139356991	0.0757388006	0.0025656408	0.0020843555	0.0242050827	0.9997015489
126.0000000000	133.0000000000	15.5374887177	0.9756066793	0.1614673124	0.0030004335	0.0009668224	0.0545782725	0.9985045192
127.0000000000	131.0000000000	8.7663531770	0.3481649065	0.0841451706	-0.0003766213	-0.0008316876	0.0307982484	0.9995252045
127.0000000000	136.0000000000	19.1705316226	1.4938899875	0.1927243975	0.0019519715	-0.0006960557	0.0704225144	0.9975151000
128.0000000000	131.0000000000	6.7974781493	0.2238350128	0.0895473329	-0.0001289004	-0.0022437721	0.0241022997	0.9997069711
128.0000000000	138.0000000000	21.0289624581	1.7668170863	0.2839256141	0.0040765599	-0.0033498855	0.0691341121	0.9975934214
129.0000000000	133.0000000000	8.6680429803	0.3430904921	0.1189826211	0.0003473767	-0.0010472985	0.0303968774	0.9995372991
129.0000000000	141.0000000000	25.8889732399	2.4386598216	0.3814490994	0.0077591399	-0.0033881787	0.0769563712	0.9969985120
130.0000000000	137.0000000000	14.2878309135	0.8889517352	0.1318241872	0.0014370885	-0.0016774078	0.0491852951	0.9987872285
130.0000000000	141.0000000000	23.0275955424	1.9231776038	0.2194092870	0.0076710759	-0.0008249773	0.0669195867	0.9977285417
131.0000000000	138.0000000000	14.2900291443	0.8552998733	0.1306730480	0.0042783359	-0.0012177031	0.0450599782	0.9989743798
131.0000000000	142.0000000000	23.0833068531	1.8534242707	0.2142001155	0.0101352720	-0.0000358722	0.0667292563	0.9977196406
132.0000000000	138.0000000000	12.3838174734	0.6635739986	0.1658630459	0.0037007798	-0.0032945192	0.0384910154	0.9992466623
132.0000000000	142.0000000000	21.1890556962	1.5459276939	0.2849617887	0.0095210537	-0.0021383558	0.0601796071	0.9981398659
133.0000000000	138.0000000000	10.4720437361	0.4912570557	0.1380214214	0.0030329154	-0.0030008350	0.0317202100	0.9994876811
133.0000000000	143.0000000000	21.2582132096	1.4882641861	0.2800021389	0.0111953919	-0.0019904506	0.0624192947	0.9979852368
134.0000000000	139.0000000000	10.5591879739	0.3984797760	0.0847303831	0.0011441531	-0.0005228504	0.0248044893	0.9996915298
134.0000000000	143.0000000000	18.4422978231	0.9874770842	0.1479629139	0.0084220036	0.0004858457	0.0501553908	0.9987057978
135.0000000000	140.0000000000	10.6499468988	0.2791019042	0.0759796041	0.0039230904	0.0020401935	0.0195962383	0.9997981968
135.0000000000	144.0000000000	18.5489706646	0.8455343018	0.1467634406	0.0120547976	0.0000546120	0.0522787563	0.9985597681
136.0000000000	140.0000000000	8.7507374375	0.1616280539	0.0795631924	0.0051585063	0.0010079634	0.0144642019	0.9998815733
136.0000000000	144.0000000000	16.6550057921	0.6466436867	0.1672638771	0.0132460737	-0.0010588288	0.0471581771	0.9987990422
137.0000000000	141.0000000000	8.7993369917	0.1707195192	0.0563960231	0.0062996164	0.0005685012	0.0177531768	0.9998223924
137.0000000000	146.0000000000	20.6161170594	1.3427474272	0.1563146104	0.0120084633	0.0000442623	0.0782306041	0.9968629632
138.0000000000	143.0000000000	10.8283542018	0.3116889386	0.0731148067	0.0082870234	0.0008395525	0.0307034515	0.9994938311
138.0000000000	147.0000000000	20.6347852915	1.5496497868	0.1638392673	0.0100656306	0.0011496158	0.0844811879	0.9963735697
139.0000000000	144.0000000000	9.8860898699	0.3258026914	0.0736205847	0.0104675876	0.0002937730	0.0364072741	0.9992821692
139.0000000000	147.0000000000	17.7217879368	1.3307404895	0.1418681174	0.0090999752	0.0012094133	0.0791558187	0.9968199858
