idx1	idx2	t_1	t_2	t_3	q_1	q_2	q_3	q_4
29.0000000000	32.0000000000	8.3382612070	0.0413118057	0.1389498201	-0.0015797006	-0.0002383251	-0.0008102374	0.9999983956
29.0000000000	35.0000000000	15.1959591415	0.0699340110	0.2456924767	-0.0000020071	0.0009873051	0.0010199536	0.9999989925
30.0000000000	31.0000000000	2.7730246173	0.0128942143	0.0464928548	0.0004532696	0.0003520300	-0.0001667952	0.9999998214
30.0000000000	34.0000000000	9.6626915307	0.0477209853	0.1538162773	0.0011852934	0.0001902301	0.0009163320	0.9999988596
30.0000000000	36.0000000000	15.1400161781	0.0820703937	0.2338828697	0.0044359138	0.0015997973	0.0031088452	0.9999840491
31.0000000000	33.0000000000	4.1451793699	0.0215894300	0.0684714402	0.0007829029	-0.0002353784	0.0003646075	0.9999995994
31.0000000000	34.0000000000	6.8895748374	0.0372276605	0.1121401982	0.0007316699	-0.0001611867	0.0010834575	0.9999991324
31.0000000000	36.0000000000	12.3668277690	0.0734810173	0.1960301164	0.0039812894	0.0012499210	0.0032764727	0.9999859258
32.0000000000	33.0000000000	1.3624762697	0.0098910156	0.0198254727	0.0002655659	0.0001293852	0.0000034489	0.9999999564
32.0000000000	36.0000000000	9.5842588207	0.0559724622	0.1413331874	0.0034655568	0.0016150316	0.0029133844	0.9999884468
32.0000000000	37.0000000000	10.9347216604	0.0721571192	0.1591710571	0.0041904830	0.0014808914	0.0030064480	0.9999856039
33.0000000000	35.0000000000	5.4951977566	0.0295207266	0.0851651574	0.0013113361	0.0010951112	0.0018281787	0.9999968694
33.0000000000	36.0000000000	8.2217486192	0.0460893055	0.1236121733	0.0031996225	0.0014864093	0.0029099545	0.9999895425
33.0000000000	38.0000000000	12.2934744603	0.0944418986	0.1787026243	0.0044393456	0.0010644352	0.0031840752	0.9999845103
34.0000000000	36.0000000000	5.4773506545	0.0245045816	0.0820788487	0.0032515085	0.0014091884	0.0021914725	0.9999913196
34.0000000000	37.0000000000	6.8278280531	0.0387463420	0.1004609969	0.0039763193	0.0012745453	0.0022847148	0.9999886722
34.0000000000	38.0000000000	9.5491346807	0.0669986802	0.1377818759	0.0044909073	0.0009863097	0.0024656682	0.9999863896
35.0000000000	36.0000000000	2.7265010698	0.0067078785	0.0443880854	0.0018878213	0.0003892707	0.0010833402	0.9999975555
35.0000000000	37.0000000000	4.0769653637	0.0180063553	0.0654887616	0.0026123899	0.0002539541	0.0011775075	0.9999958622
35.0000000000	39.0000000000	9.4893617737	0.0611402596	0.1562582003	0.0026205185	-0.0004998156	0.0013658994	0.9999955087
36.0000000000	38.0000000000	4.0717563705	0.0250470496	0.0669595435	0.0012380901	-0.0004246919	0.0002773262	0.9999991049
36.0000000000	39.0000000000	6.7628754873	0.0402139366	0.1169557496	0.0007316260	-0.0008893439	0.0002845251	0.9999992964
36.0000000000	42.0000000000	14.7810996795	0.0883683428	0.2454751626	-0.0000983436	-0.0013933708	-0.0001558096	0.9999990123
37.0000000000	38.0000000000	2.7213017756	0.0161402496	0.0440822632	0.0005137008	-0.0002886858	0.0001827592	0.9999998097
37.0000000000	40.0000000000	8.1043088129	0.0513344792	0.1383277676	-0.0008475698	0.0001863891	-0.0000322348	0.9999996229
37.0000000000	42.0000000000	13.4307024878	0.0776846576	0.2195993258	-0.0008228831	-0.0012575519	-0.0002494932	0.9999988396
38.0000000000	39.0000000000	2.6911700607	0.0137949011	0.0476750021	-0.0005065893	-0.0004645023	0.0000079893	0.9999997638
38.0000000000	41.0000000000	8.0561905119	0.0464096909	0.1315209020	-0.0015499942	0.0006795891	-0.0003071486	0.9999985207
38.0000000000	43.0000000000	13.3744218863	0.0640328368	0.2112961496	0.0010612079	0.0006875566	-0.0007974134	0.9999988826
39.0000000000	40.0000000000	2.6919454797	0.0194435758	0.0409449493	-0.0008547521	0.0009398346	-0.0002219615	0.9999991684
39.0000000000	42.0000000000	8.0184669768	0.0437697699	0.1141896058	-0.0008305037	-0.0005041128	-0.0004392276	0.9999994316
39.0000000000	44.0000000000	13.3449096221	0.0507534945	0.1927612997	0.0027057874	0.0010795656	-0.0014962680	0.9999946372
40.0000000000	41.0000000000	2.6730664879	0.0141214653	0.0429967117	-0.0001887498	0.0002044608	-0.0000921149	0.9999999570
40.0000000000	43.0000000000	7.9912089521	0.0338066102	0.1278769461	0.0024226826	0.0002136564	-0.0005811270	0.9999968736
40.0000000000	45.0000000000	13.2874399813	0.0435193965	0.2157930027	0.0013602950	-0.0018137329	-0.0020135036	0.9999954029
41.0000000000	42.0000000000	2.6532768491	0.0129090446	0.0413935132	0.0002137009	-0.0016481730	-0.0001266304	0.9999986109
41.0000000000	43.0000000000	5.3181028636	0.0206327868	0.0870615200	0.0026115310	0.0000095289	-0.0004884764	0.9999964706
41.0000000000	45.0000000000	10.6142948927	0.0312880311	0.1771461451	0.0015496227	-0.0020176877	-0.0019214535	0.9999949178
42.0000000000	43.0000000000	2.6649614106	0.0084151512	0.0368804839	0.0023970214	0.0016579226	-0.0003661532	0.9999956857
42.0000000000	44.0000000000	5.3265127310	0.0115348203	0.0732173157	0.0035350576	0.0015861074	-0.0010575095	0.9999919346
42.0000000000	47.0000000000	13.2565658963	0.0230935375	0.1750385758	-0.0002194233	0.0021717904	-0.0041164447	0.9999891450
43.0000000000	44.0000000000	2.6614139324	0.0052649896	0.0451425677	0.0011392133	-0.0000730498	-0.0006892964	0.9999991109
43.0000000000	46.0000000000	7.9419420032	0.0289054988	0.1315183700	-0.0029355992	-0.0010344513	-0.0029360250	0.9999908459
43.0000000000	48.0000000000	13.2343597524	0.0178162203	0.2061954503	-0.0034313897	0.0002052711	-0.0050416082	0.9999813826
44.0000000000	45.0000000000	2.6347554287	0.0147685561	0.0445605628	-0.0021988080	-0.0019607754	-0.0007360015	0.9999953894
44.0000000000	47.0000000000	7.9296472590	0.0291406876	0.1268353521	-0.0037502073	0.0005708990	-0.0030669378	0.9999881019
44.0000000000	50.0000000000	17.2289107480	-0.0026675417	0.2530914603	-0.0058331887	-0.0000015983	-0.0069132351	0.9999590897
45.0000000000	46.0000000000	2.6458588865	0.0200825127	0.0306859189	-0.0018791907	0.0009959260	-0.0015034727	0.9999966082
45.0000000000	47.0000000000	5.2951460038	0.0218476352	0.0615893720	-0.0015578414	0.0025356319	-0.0023223219	0.9999928752
45.0000000000	50.0000000000	14.5948678121	0.0032492076	0.1512655769	-0.0036479968	0.0019700032	-0.0061657970	0.9999723967
46.0000000000	47.0000000000	2.6492037895	0.0096055885	0.0362008698	0.0003198408	0.0015417268	-0.0008156388	0.9999984278
46.0000000000	48.0000000000	5.2925343306	0.0195798088	0.0637505176	-0.0005016330	0.0012444276	-0.0021014396	0.9999968919
46.0000000000	51.0000000000	14.6116487821	0.0054140882	0.1743474123	-0.0007365872	0.0017496011	-0.0052328860	0.9999845065
47.0000000000	49.0000000000	5.3060595002	0.0254513101	0.0734745666	-0.0021112503	-0.0008196855	-0.0024526425	0.9999944276
47.0000000000	51.0000000000	11.9619485650	0.0154255852	0.1750260442	-0.0010497815	0.0002056226	-0.0044189472	0.9999896642
47.0000000000	52.0000000000	14.6279044833	0.0025001146	0.2122366071	0.0006533410	0.0008198129	-0.0042383863	0.9999904685
48.0000000000	50.0000000000	6.6559333480	0.0269096822	0.0972064109	-0.0012602940	-0.0002655848	-0.0025625547	0.9999958872
48.0000000000	51.0000000000	9.3187855297	0.0248832228	0.1337935441	-0.0002321242	0.0005062651	-0.0031315014	0.9999949417
48.0000000000	54.0000000000	15.9879158082	0.0136253751	0.2197325110	0.0035052421	0.0016182737	-0.0016223093	0.9999912313
49.0000000000	51.0000000000	6.6560180615	0.0222169549	0.0906690330	0.0010573267	0.0010320537	-0.0019650102	0.9999969778
49.0000000000	52.0000000000	9.3220636054	0.0222208023	0.1234831093	0.0027590829	0.0016500371	-0.0017845489	0.9999932401
49.0000000000	55.0000000000	16.0168646713	0.0366088081	0.1978293025	0.0056507771	0.0023419063	0.0006719258	0.9999810662
50.0000000000	52.0000000000	5.3288654226	0.0189841421	0.0693757492	0.0027268793	0.0013955635	-0.0003873697	0.9999952332
50.0000000000	53.0000000000	6.6565265876	0.0213661952	0.0871827576	0.0035132122	0.0014130161	-0.0001522746	0.9999928187
50.0000000000	55.0000000000	12.0235615280	0.0520786560	0.1471767070	0.0056169696	0.0020915472	0.0020698116	0.9999798953
51.0000000000	53.0000000000	3.9935778069	0.0144852838	0.0581651668	0.0024864968	0.0006396623	0.0004172416	0.9999966170
51.0000000000	55.0000000000	9.3604718991	0.0514261330	0.1264122369	0.0045881575	0.0013216784	0.0026402519	0.9999851154
51.0000000000	58.0000000000	17.4399109057	0.1187980827	0.2302881402	0.0155837896	0.0017092774	0.0060354875	0.9998588884
52.0000000000	55.0000000000	6.6944227960	0.0387529094	0.0962900409	0.0028864199	0.0007038223	0.0024592994	0.9999925625
52.0000000000	57.0000000000	12.0868092484	0.0924457765	0.1780582311	0.0062542119	-0.0009867886	0.0045220684	0.9999697305
52.0000000000	60.0000000000	18.7924572523	0.1645405170	0.2741865451	0.0136029967	-0.0029087185	0.0058652336	0.9998860419
53.0000000000	55.0000000000	5.3668322384	0.0328184746	0.0749359994	0.0021005448	0.0006866722	0.0022226572	0.9999950880
53.0000000000	57.0000000000	10.7592401203	0.0840929950	0.1568185028	0.0054679166	-0.0010031112	0.0042868216	0.9999753591
53.0000000000	60.0000000000	17.4649174917	0.1531716886	0.2530806036	0.0128162863	-0.0029257182	0.0056316528	0.9998977285
54.0000000000	56.0000000000	5.4055556222	0.0341489051	0.0746082628	0.0011676665	-0.0001651305	0.0023127499	0.9999966302
54.0000000000	58.0000000000	10.7708279467	0.0568930394	0.1612454501	0.0118468818	0.0005850409	0.0045354541	0.9999193661
54.0000000000	61.0000000000	17.4611791086	0.1359636316	0.2826202576	0.0126625124	-0.0017465806	0.0037681050	0.9999112019
55.0000000000	57.0000000000	5.3924690904	0.0276632508	0.0891224782	0.0033622227	-0.0016929105	0.0020700591	0.9999907721
55.0000000000	59.0000000000	9.4210259248	0.0300871865	0.1488422240	0.0125255498	-0.0008750679	0.0040178241	0.9999130972
55.0000000000	61.0000000000	14.7698501838	0.0899292805	0.2487410617	0.0118057408	-0.0019588865	0.0026430926	0.9999248978
56.0000000000	58.0000000000	5.3653441164	-0.0018721251	0.0848400372	0.0106813731	0.0007280521	0.0022202368	0.9999402226
56.0000000000	59.0000000000	6.7070045481	-0.0007053623	0.1078995359	0.0122130886	-0.0005229532	0.0028296386	0.9999212770
56.0000000000	61.0000000000	12.0560238201	0.0465331154	0.2038553340	0.0114914909	-0.0016063440	0.0014554972	0.9999316211
57.0000000000	58.0000000000	2.6869928612	-0.0128198973	0.0266314470	0.0076370288	0.0020558057	0.0013184538	0.9999678551
57.0000000000	60.0000000000	6.7062069550	0.0125600394	0.0823659962	0.0073417196	-0.0019467871	0.0013482701	0.9999702452
57.0000000000	62.0000000000	12.0659379276	0.0127663118	0.1626813711	0.0130705654	0.0020473095	0.0002335839	0.9999124533
58.0000000000	60.0000000000	4.0190053932	0.0157561107	0.0719435690	-0.0003006594	-0.0040018519	0.0000597725	0.9999919456
58.0000000000	61.0000000000	6.6906546474	0.0213295932	0.1280099306	0.0008055304	-0.0023442184	-0.0007391505	0.9999966547
58.0000000000	63.0000000000	12.0554216596	0.0012722622	0.2111178914	0.0055245230	0.0004215618	-0.0015484117	0.9999834520
59.0000000000	60.0000000000	2.6775203389	0.0168265567	0.0401600005	-0.0018316671	-0.0027537666	-0.0005576156	0.9999943754
59.0000000000	62.0000000000	8.0370817627	-0.0020989432	0.1292771682	0.0039060544	0.0012189250	-0.0017041472	0.9999901764
59.0000000000	64.0000000000	13.4065739777	0.0038540829	0.1877342414	0.0006640453	0.0004516778	-0.0031677654	0.9999946601
60.0000000000	62.0000000000	5.3599861658	-0.0132201465	0.0595399155	0.0057323113	0.0039779579	-0.0011550521	0.9999749908
60.0000000000	63.0000000000	8.0372725476	-0.0155073817	0.0748429318	0.0058189606	0.0044234812	-0.0016301528	0.9999719572
60.0000000000	65.0000000000	13.4532930278	-0.0010583235	0.1010179343	0.0005755100	0.0035692113	-0.0030073657	0.9999889426
61.0000000000	63.0000000000	5.3651224363	-0.0120113296	0.0579815173	0.0047150446	0.0027685751	-0.0008225580	0.9999847133
61.0000000000	65.0000000000	10.7809960998	0.0112118655	0.1020714862	-0.0005254428	0.0019085506	-0.0022075054	0.9999956041
61.0000000000	67.0000000000	16.1906145761	0.0293892380	0.1655251093	-0.0069211815	-0.0010200830	-0.0014313973	0.9999745036
62.0000000000	64.0000000000	5.3692819778	0.0247625974	0.0714289950	-0.0032389000	-0.0007784850	-0.0014645501	0.9999933793
62.0000000000	65.0000000000	8.0926755578	0.0317032198	0.1056169808	-0.0051489074	-0.0004253653	-0.0018704220	0.9999849046
62.0000000000	68.0000000000	14.8558841824	0.0640941932	0.2153479113	-0.0134719835	-0.0028549716	-0.0011306322	0.9999045337
63.0000000000	65.0000000000	5.4155005849	0.0326905732	0.0738136031	-0.0052359173	-0.0008708799	-0.0013953719	0.9999849397
63.0000000000	66.0000000000	8.1080224687	0.0409472145	0.1186762324	-0.0070409296	-0.0019238537	-0.0010403016	0.9999728206
63.0000000000	69.0000000000	14.8910269065	0.0886294618	0.2351629658	-0.0151189132	-0.0010627300	-0.0010150164	0.9998846227
64.0000000000	65.0000000000	2.7234100527	0.0147079042	0.0300178510	-0.0019108551	0.0003516280	-0.0004032507	0.9999980312
64.0000000000	67.0000000000	8.1327035622	0.0526391327	0.1101966335	-0.0083024539	-0.0025874501	0.0003669424	0.9999621191
64.0000000000	70.0000000000	14.9582939806	0.0991811064	0.2008910582	-0.0096249725	0.0008660983	0.0011903242	0.9999525953
65.0000000000	66.0000000000	2.6925633729	0.0153239035	0.0402980427	-0.0018032712	-0.0010573473	0.0003511066	0.9999977535
65.0000000000	69.0000000000	9.4756036391	0.0807720994	0.1455670252	-0.0098827736	-0.0002077180	0.0003878137	0.9999510674
65.0000000000	71.0000000000	15.0071188880	0.1225413130	0.2290324801	-0.0089031105	-0.0033495519	0.0033732224	0.9999490670
66.0000000000	68.0000000000	4.0707229487	0.0381871994	0.0556733076	-0.0065153760	-0.0013900663	0.0003839410	0.9999777348
66.0000000000	70.0000000000	9.5424585889	0.0711813082	0.1196116736	-0.0059098625	0.0015654825	0.0012497987	0.9999805302
66.0000000000	72.0000000000	13.7193982450	0.1220138190	0.1803616392	-0.0090206648	-0.0028525677	0.0033376110	0.9999496741
67.0000000000	68.0000000000	1.3540430827	0.0123305791	0.0125020424	-0.0019275226	0.0004957477	-0.0000228169	0.9999980192
67.0000000000	70.0000000000	6.8260056537	0.0403168470	0.0560919319	-0.0013191529	0.0034470436	0.0008554475	0.9999928229
67.0000000000	73.0000000000	13.8037645801	0.1286047948	0.1320950626	-0.0070609272	0.0013467252	0.0029517096	0.9999698081
68.0000000000	70.0000000000	5.4719144807	0.0280571519	0.0491199302	0.0006078561	0.0029496139	0.0008842537	0.9999950742
68.0000000000	71.0000000000	8.2445923865	0.0521616968	0.0851906616	-0.0005788714	-0.0009221236	0.0026364166	0.9999959319
68.0000000000	73.0000000000	12.4495893255	0.1163564075	0.1323774918	-0.0051349428	0.0008451393	0.0029736140	0.9999820377
69.0000000000	71.0000000000	5.5315791364	0.0358449423	0.0819309082	0.0009790014	-0.0031715658	0.0029540119	0.9999901282
69.0000000000	72.0000000000	6.9359393983	0.0594935980	0.1020103102	-0.0009445175	-0.0037313201	0.0032599697	0.9999872788
69.0000000000	73.0000000000	9.7362776593	0.1025569788	0.1482038932	-0.0035783979	-0.0014062652	0.0032837383	0.9999872172
70.0000000000	71.0000000000	2.7724544415	0.0192555787	0.0524013979	-0.0011953137	-0.0038696064	0.0017510069	0.9999902656
70.0000000000	73.0000000000	6.9772057975	0.0760871819	0.1243217270	-0.0057507864	-0.0020980767	0.0020737036	0.9999791129
70.0000000000	75.0000000000	11.1544531350	0.1081407019	0.1835066643	-0.0049168634	-0.0000644399	0.0019848425	0.9999859403
71.0000000000	72.0000000000	1.4045753782	0.0153811818	0.0111326906	-0.0019241785	-0.0005537761	0.0003126125	0.9999979466
71.0000000000	75.0000000000	8.3830264787	0.0592907849	0.0664075140	-0.0037139496	0.0038113492	0.0002527901	0.9999858080
71.0000000000	76.0000000000	9.7729127553	0.0616154335	0.0767681322	-0.0024203753	0.0042063358	0.0002000954	0.9999882042
72.0000000000	73.0000000000	2.8008265507	0.0247367291	0.0253577882	-0.0026261798	0.0023335888	0.0000357913	0.9999938281
72.0000000000	75.0000000000	6.9785307217	0.0393518798	0.0477048696	-0.0017884610	0.0043657828	-0.0000504285	0.9999888693
72.0000000000	77.0000000000	11.1579142208	0.0418530993	0.0685771771	0.0019779572	0.0053774202	-0.0003727323	0.9999835159
73.0000000000	74.0000000000	1.3745161384	0.0059867974	0.0155707475	0.0000279904	0.0012288134	-0.0001765199	0.9999992290
73.0000000000	76.0000000000	5.5674003812	0.0154003196	0.0572430817	0.0021317719	0.0024271659	-0.0001275237	0.9999947741
73.0000000000	78.0000000000	11.2027402716	0.0139484559	0.0995412204	0.0084586230	0.0039758404	-0.0008064615	0.9999559960
74.0000000000	75.0000000000	2.8029637158	0.0091491435	0.0332387681	0.0008097215	0.0008037238	0.0000985645	0.9999993443
74.0000000000	77.0000000000	6.9820914265	0.0126656715	0.0839004170	0.0045770924	0.0018167507	-0.0002076922	0.9999878532
74.0000000000	81.0000000000	18.3828877037	0.0676140695	0.1976063377	-0.0036911419	0.0016371391	-0.0020202958	0.9999898068
75.0000000000	76.0000000000	1.3897676592	0.0015055114	0.0209690591	0.0012938643	0.0003948416	-0.0000462978	0.9999990839
75.0000000000	78.0000000000	7.0248871962	0.0010335578	0.0861744736	0.0076219920	0.0019435218	-0.0007136760	0.9999688088
75.0000000000	82.0000000000	18.4308729439	0.0472356524	0.2280157898	-0.0020395510	0.0008478846	-0.0011167832	0.9999969371
76.0000000000	77.0000000000	2.7892451126	0.0016318549	0.0386027707	0.0024739392	0.0006173574	-0.0002575723	0.9999967161
76.0000000000	80.0000000000	11.3240275845	0.0540262680	0.1394421309	-0.0057187415	-0.0011220653	-0.0020173596	0.9999809834
76.0000000000	82.0000000000	17.0409283068	0.0478714030	0.2203798850	-0.0033330082	0.0004515056	-0.0010723873	0.9999937686
77.0000000000	78.0000000000	2.8457799480	0.0002217428	0.0345701051	0.0038544586	0.0009307501	-0.0004092385	0.9999920547
77.0000000000	80.0000000000	8.5346241007	0.0573079456	0.1111101953	-0.0081910790	-0.0017458744	-0.0017605380	0.9999633787
77.0000000000	82.0000000000	14.2514233549	0.0545111067	0.1991316526	-0.0058063733	-0.0001693635	-0.0008179861	0.9999827940
78.0000000000	80.0000000000	5.6886424090	0.0623755738	0.0866680141	-0.0120429794	-0.0026867100	-0.0013521960	0.9999229569
78.0000000000	82.0000000000	11.4052669840	0.0649815343	0.1853306810	-0.0096598892	-0.0011056210	-0.0004135009	0.9999526455
78.0000000000	83.0000000000	14.2966776742	0.0806664081	0.2269697389	-0.0104590014	-0.0012526271	-0.0000572327	0.9999445169
79.0000000000	80.0000000000	2.8580741637	0.0399670015	0.0158879244	-0.0076549108	0.0017286543	-0.0011050633	0.9999685960
79.0000000000	82.0000000000	8.5753482015	0.0442774807	0.0641308149	-0.0052679213	0.0033062102	-0.0001699485	0.9999806444
79.0000000000	85.0000000000	15.8290274700	0.0920168100	0.1074029015	-0.0061110840	0.0031912188	0.0006270923	0.9999760385
80.0000000000	82.0000000000	5.7170500363	0.0160554574	0.0681647247	0.0023836457	0.0015729645	0.0009513023	0.9999954695
80.0000000000	83.0000000000	8.6085933249	0.0387376863	0.0947268724	0.0015856564	0.0014205790	0.0013079059	0.9999968785
80.0000000000	86.0000000000	15.8900089513	0.0987500416	0.1646712781	0.0016707506	0.0013857148	0.0021928976	0.9999952398
81.0000000000	82.0000000000	2.8511581653	0.0032936245	0.0434225196	0.0024586576	0.0000164186	0.0010084929	0.9999964688
81.0000000000	83.0000000000	5.7426017660	0.0262809063	0.0789907923	0.0016601222	-0.0001360387	0.0013638422	0.9999976827
81.0000000000	85.0000000000	10.1042617086	0.0669685547	0.1352117511	0.0016130066	-0.0001056984	0.0018018409	0.9999970702
